	id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status	eccID
712	ec713	chr1:182645781-182647252_+	1472	1	cyclic	39	64196	43.61	1472	No_indel	713
713	ec714	chr3:30971780-30972034_+	255	1	cyclic	224	182740	716.63	255	No_indel	714
714	ec715	chr14:46113794-46114019_-	226	1	cyclic	1	1355	6.0	226	No_indel	715
715	ec716	chr18:48682943-48683910_+	968	1	cyclic	34	81897	84.6	968	No_indel	716
716	ec717	chr3:27479763-27481088_+	1326	1	cyclic	9	13106	9.88	1326	No_indel	717
717	ec718	chr2:223308948-223309415_+	468	1	cyclic	13	28517	60.93	469	Insertion	718
718	ec719	chr16:77171717-77173574_+	1858	1	cyclic	49	72951	39.26	1860	Insertion	719
719	ec720	chr22:18792172-18794081_+	1910	1	cyclic	286	449973	235.59	1912	Insertion	720
720	ec721	chr3:46943301-46944010_+	710	1	cyclic	19	33907	47.76	710	No_indel	721
721	ec722	chr7:105742753-105743709_+	957	1	cyclic	54	81398	85.06	956	Deletion	722
722	ec723	chr7:67616609-67619481_+	2873	1	cyclic	51	78303	27.25	2877	Insertion	723
723	ec724	chr1:117609098-117610720_+	1623	1	cyclic	7	10902	6.72	1623	No_indel	724
724	ec725	chr6:11241974-11242531_+	558	1	cyclic	17	23288	41.73	558	No_indel	725
725	ec726	chrX:28916642-28917051_+	410	1	cyclic	9	7343	17.91	410	No_indel	726
726	ec727	chr8:38736922-38737895_+	974	1	cyclic	44	71766	73.68	977	Insertion	727
727	ec728	chr7:78220411-78223100_+	2690	1	cyclic	493	686031	255.03	2690	No_indel	728
728	ec729	chr9:95351004-95351203_+	200	1	cyclic	400	564991	2824.95	200	No_indel	729
729	ec730	chr17:13007605-13010009_+	2405	1	cyclic	227	490159	203.81	2404	Deletion	730
730	ec731	chrX:146869936-146873183_+	3248	1	cyclic	160	209210	64.41	3251	Insertion	731
731	ec732	chrX:47664025-47664400_+	376	1	cyclic	35	47205	125.55	376	No_indel	732
732	ec733	chr3:14319703-14323088_+	3386	1	cyclic	166	420568	124.21	3376	Deletion	733
733	ec734	chr14:56009718-56010134_+	417	1	cyclic	11	18815	45.12	417	No_indel	734
734	ec735	chr17:78722341-78723537_+	1197	1	cyclic	102	152771	127.63	1200	Insertion	735
735	ec736	chr10:70371217-70372645_+	1429	1	cyclic	725	1322410	925.41	1436	Insertion	736
736	ec737	chr1:5958253-5960932_+	2680	1	cyclic	135	256518	95.72	2694	Insertion	737
737	ec738	chrX:84864474-84864853_-	380	1	cyclic	1	3018	7.94	380	No_indel	738
738	ec739	chr22:37313425-37314816_+	1392	1	cyclic	74	109940	78.98	1392	No_indel	739
739	ec740	chr14:104389928-104391099_+	1172	1	cyclic	113	173717	148.22	1172	No_indel	740
740	ec741	chr1:115040755-115041919_+	1165	1	cyclic	51	91495	78.54	1165	No_indel	741
741	ec742	chr9:107515272-107517098_+	1827	1	cyclic	48	79247	43.38	1828	Insertion	742
742	ec743	chr14:20569923-20570939_+	1017	1	cyclic	130	206221	202.77	1017	No_indel	743
743	ec744	chr2:119121559-119122689_+	1131	1	cyclic	62	96648	85.45	1137	Insertion	744
744	ec745	chr20:1328064-1331308_+	3245	1	cyclic	371	685380	211.21	3249	Insertion	745
745	ec746	chr5:73360242-73360700_+	459	1	cyclic	52	75129	163.68	459	No_indel	746
746	ec747	chr16:68809405-68810407_+	1003	1	cyclic	420	727116	724.94	1003	No_indel	747
747	ec748	chr19:15921223-15921602_-	380	1	cyclic	2	6341	16.69	380	No_indel	748
748	ec749	chr2:173083207-173084148_+	942	1	cyclic	40	44437	47.17	944	Insertion	749
749	ec750	chr11:67071967-67072616_-	650	1	cyclic	2	3622	5.57	650	No_indel	750
750	ec751	chr11:126775556-126776681_+	1126	1	cyclic	200	376868	334.7	1126	No_indel	751
751	ec752	chr1:206793404-206794154_+	751	1	cyclic	134	231606	308.4	751	No_indel	752
752	ec753	chr16:78749903-78754227_+	4325	1	cyclic	20	25964	6.0	4329	Insertion	753
753	ec754	chr5:37278967-37279541_+	575	1	cyclic	32	43887	76.33	576	Insertion	754
754	ec755	chr2:135816845-135817486_+	642	1	cyclic	22	41493	64.63	644	Insertion	755
755	ec756	chr4:101653710-101655704_+	1995	1	cyclic	116	216163	108.35	1975	Deletion	756
756	ec757	chr9:32156004-32159831_+	3828	1	cyclic	72	102619	26.81	3829	Insertion	757
757	ec758	chr12:3141962-3143053_+	1092	1	cyclic	43	67088	61.44	1092	No_indel	758
758	ec759	chr5:10203287-10204130_+	844	1	cyclic	35	40750	48.28	844	No_indel	759
759	ec760	chr4:146239818-146240458_+	641	1	cyclic	21	30393	47.41	641	No_indel	760
760	ec761	chr7:144723796-144724795_+	1000	1	cyclic	15	16577	16.58	1000	No_indel	761
761	ec762	chr15:77546099-77546315_+	217	1	cyclic	6	12227	56.35	217	No_indel	762
762	ec763	chr17:12921269-12923259_+	1991	1	cyclic	117	194560	97.72	1992	Insertion	763
763	ec764	chr1:18541318-18541991_+	674	1	cyclic	17	27830	41.29	673	Deletion	764
764	ec765	chr1:115051483-115053439_+	1957	1	cyclic	149	212711	108.69	1957	No_indel	765
765	ec766	chr1:39220286-39223795_+	3510	1	cyclic	176	360214	102.63	3516	Insertion	766
766	ec767	chr6:46887866-46888999_+	1134	1	cyclic	30	44518	39.26	1134	No_indel	767
767	ec768	chr9:114908367-114909141_+	775	1	cyclic	65	100934	130.24	778	Insertion	768
768	ec769	chr9:19349007-19349224_+	218	1	cyclic	9	5642	25.88	218	No_indel	769
769	ec770	chr9:137446877-137448058_+	1182	1	cyclic	186	296770	251.07	1182	No_indel	770
770	ec771	chr20:2568409-2569307_+	899	1	cyclic	14	20569	22.88	898	Deletion	771
771	ec772	chr3:171985358-171985912_+	555	1	cyclic	5	6726	12.12	555	No_indel	772
772	ec773	chr15:88762232-88763522_+	1291	1	cyclic	141	218339	169.12	1291	No_indel	773
773	ec774	chr16:4885508-4887171_+	1664	1	cyclic	26	39901	23.98	1668	Insertion	774
774	ec775	chr14:22427665-22428788_+	1124	1	cyclic	128	149391	132.91	1124	No_indel	775
775	ec776	chr4:179164586-179166262_+	1677	1	cyclic	19	29911	17.84	1679	Insertion	776
776	ec777	chr18:8257545-8259320_+	1776	1	cyclic	30	42437	23.89	1778	Insertion	777
777	ec778	chr9:95525739-95526488_+	750	1	cyclic	13	19438	25.92	750	No_indel	778
778	ec779	chr13:93846978-93849039_+	2062	1	cyclic	32	44606	21.63	2062	No_indel	779
779	ec780	chr1:171324159-171327131_+	2973	1	cyclic	73	116492	39.18	2953	Deletion	780
780	ec781	chr5:36637025-36637750_+	726	1	cyclic	24	28383	39.1	726	No_indel	781
781	ec782	chr11:64004299-64005335_+	1037	1	cyclic	66	78467	75.67	1039	Insertion	782
782	ec783	chr16:88744024-88745143_+	1120	1	cyclic	136	152573	136.23	1120	No_indel	783
783	ec784	chr2:190334651-190349303_+	14653	1	cyclic	677	1125322	76.8	14660	Insertion	784
784	ec785	chr10:103916385-103918282_+	1898	1	cyclic	18	23675	12.47	1904	Insertion	785
785	ec786	chr11:78162757-78163950_+	1194	1	cyclic	269	456953	382.71	1194	No_indel	786
786	ec787	chr22:35470456-35472068_+	1613	1	cyclic	69	95386	59.14	1613	No_indel	787
787	ec788	chr6:80924536-80927401_+	2866	1	cyclic	358	518019	180.75	2873	Insertion	788
788	ec789	chr3:141251777-141254796_+	3020	1	cyclic	199	360085	119.23	3026	Insertion	789
789	ec790	chr1:63200166-63200899_+	734	1	cyclic	12	10847	14.78	734	No_indel	790
790	ec791	chr15:27731740-27732699_+	960	1	cyclic	99	145637	151.71	961	Insertion	791
791	ec792	chr1:27181475-27181785_+	311	1	cyclic	8	7211	23.19	311	No_indel	792
792	ec793	chr6:135831929-135836829_+	4901	1	cyclic	194	352427	71.91	4905	Insertion	793
793	ec794	chr2:62025414-62025821_+	408	1	cyclic	11	23730	58.16	408	No_indel	794
794	ec795	chr2:128201095-128203528_+	2434	1	cyclic	45	80042	32.88	2437	Insertion	795
795	ec796	chr11:63717539-63717892_+	354	1	cyclic	108	198364	560.35	354	No_indel	796
796	ec797	chr2:224315435-224317086_+	1652	1	cyclic	26	23701	14.35	1652	No_indel	797
797	ec798	chr2:233808697-233809431_+	735	1	cyclic	26	42404	57.69	735	No_indel	798
798	ec799	chr4:123095349-123099123_+	3775	1	cyclic	26	47889	12.69	3778	Insertion	799
799	ec800	chr12:130260102-130260809_+	708	1	cyclic	1	8375	11.83	708	No_indel	800
800	ec801	chr20:14996739-14997389_+	651	1	cyclic	157	276577	424.85	651	No_indel	801
801	ec802	chr12:125777953-125779843_+	1891	1	cyclic	22	29773	15.74	1895	Insertion	802
802	ec803	chr12:117167290-117168318_+	1029	1	cyclic	15	32468	31.55	1032	Insertion	803
803	ec804	chr2:127919417-127920575_+	1159	1	cyclic	27	51620	44.54	1189	Insertion	804
804	ec805	chr17:7442523-7443515_+	993	1	cyclic	25	29568	29.78	993	No_indel	805
805	ec806	chr2:12230655-12231023_+	369	1	cyclic	1	2914	7.9	369	No_indel	806
806	ec807	chr16:55476733-55478334_+	1602	1	cyclic	40	80860	50.47	1602	No_indel	807
807	ec808	chr13:91679909-91680587_+	679	1	cyclic	19	33692	49.62	679	No_indel	808
808	ec809	chr6:109303399-109303712_+	314	1	cyclic	2	5058	16.11	314	No_indel	809
809	ec810	chr1:25577174-25578387_+	1214	1	cyclic	51	105118	86.59	1214	No_indel	810
810	ec811	chr3:169708223-169710007_+	1785	1	cyclic	208	347315	194.57	1786	Insertion	811
811	ec812	chr17:9646444-9647432_+	989	1	cyclic	13	14280	14.44	989	No_indel	812
812	ec813	chr15:98276058-98276258_+	201	1	cyclic	1	2006	9.98	201	No_indel	813
813	ec814	chr19:954971-958348_+	3378	1	cyclic	223	601648	178.11	3378	No_indel	814
814	ec815	chr3:158927646-158928167_+	522	1	cyclic	302	589449	1129.21	522	No_indel	815
815	ec816	chr2:177252018-177255151_+	3134	1	cyclic	33	57203	18.25	3141	Insertion	816
816	ec817	chr7:68834979-68835598_+	620	1	cyclic	75	83560	134.77	620	No_indel	817
817	ec818	chr22:43223810-43226250_+	2441	1	cyclic	62	94424	38.68	2442	Insertion	818
818	ec819	chr12:100507153-100508072_+	920	1	cyclic	7	13442	14.61	920	No_indel	819
819	ec820	chr1:205323163-205323517_+	355	1	cyclic	8	19401	54.65	355	No_indel	820
820	ec821	chr19:38665472-38666976_+	1505	1	cyclic	59	81735	54.31	1505	No_indel	821
821	ec822	chr2:89006989-89007498_+	510	1	cyclic	12	7039	13.8	510	No_indel	822
822	ec823	chr11:72826948-72829208_+	2261	1	cyclic	17	35262	15.6	2261	No_indel	823
823	ec824	chr3:90224047-90225469_+	1423	1	cyclic	20	19469	13.68	1423	No_indel	824
824	ec825	chr2:19637676-19638517_+	842	1	cyclic	82	109674	130.25	842	No_indel	825
825	ec826	chrX:139633034-139635377_+	2344	1	cyclic	10	16019	6.83	2345	Insertion	826
826	ec827	chr5:80268324-80269412_+	1089	1	cyclic	93	118699	109.0	1088	Deletion	827
827	ec828	chr5:118745756-118746058_-	303	1	cyclic	1	1661	5.48	303	No_indel	828
828	ec829	chr2:123760871-123763549_+	2679	1	cyclic	41	57349	21.41	2681	Insertion	829
829	ec830	chr20:10460539-10461987_+	1449	1	cyclic	12	33410	23.06	1450	Insertion	830
830	ec831	chr22:48611409-48612341_+	933	1	cyclic	136	274245	293.94	933	No_indel	831
831	ec832	chr19:53630318-53631228_+	911	1	cyclic	30	66382	72.87	913	Insertion	832
832	ec833	chr11:39027742-39028259_-	518	1	cyclic	1	2757	5.32	518	No_indel	833
833	ec834	chr2:43931294-43932641_+	1348	1	cyclic	5	8070	5.99	1349	Insertion	834
834	ec835	chr14:85313714-85314277_+	564	1	cyclic	5	4648	8.24	564	No_indel	835
835	ec836	chr3:51637247-51637604_+	358	1	cyclic	23	27810	77.68	358	No_indel	836
836	ec837	chr13:66489232-66493763_+	4532	1	cyclic	539	674578	148.85	4549	Insertion	837
837	ec838	chr7:104124553-104125476_+	924	1	cyclic	36	31390	33.97	924	No_indel	838
838	ec839	chr12:11425760-11426824_+	1065	1	cyclic	30	35330	33.17	1064	Deletion	839
839	ec840	chr11:70604047-70604724_+	678	1	cyclic	37	37940	55.96	679	Insertion	840
840	ec841	chr15:82645589-82647257_+	1669	1	cyclic	207	480100	287.66	1668	Deletion	841
841	ec842	chr3:184622350-184624201_+	1852	1	cyclic	56	115091	62.14	1851	Deletion	842
842	ec843	chr6:130482478-130484342_+	1865	1	cyclic	47	84623	45.37	1866	Insertion	843
843	ec844	chr13:103336078-103337392_+	1315	1	cyclic	6	7865	5.98	1318	Insertion	844
844	ec845	chr13:29678876-29682222_+	3347	1	cyclic	154	287491	85.9	3354	Insertion	845
845	ec846	chr3:151988462-151988839_+	378	1	cyclic	63	68276	180.62	378	No_indel	846
846	ec847	chr4:98441469-98442040_+	572	1	cyclic	3	5677	9.92	572	No_indel	847
847	ec848	chr2:80540343-80540951_+	609	1	cyclic	49	100007	164.22	612	Insertion	848
848	ec849	chr14:87584664-87585208_+	545	1	cyclic	41	52915	97.09	545	No_indel	849
849	ec850	chr4:189810482-189811048_+	567	1	cyclic	76	115054	202.92	585	Insertion	850
850	ec851	chr2:103495223-103498974_+	3752	1	cyclic	46	71934	19.17	3753	Insertion	851
851	ec852	chr21:43801707-43805740_+	4034	1	cyclic	391	877643	217.56	4037	Insertion	852
852	ec853	chr8:70414534-70416316_+	1783	1	cyclic	40	68464	38.4	1787	Insertion	853
853	ec854	chr3:9799558-9800721_+	1164	1	cyclic	24	43343	37.24	1257	Insertion	854
854	ec855	chr8:119953406-119953926_+	521	1	cyclic	55	92824	178.17	523	Insertion	855
855	ec856	chrX:120834787-120841053_+	6267	1	cyclic	43	81112	12.94	6268	Insertion	856
856	ec857	chr1:46315056-46318710_+	3655	1	cyclic	93	154386	42.24	3533	Deletion	857
857	ec858	chr17:48906526-48907701_+	1176	1	cyclic	188	314688	267.59	1186	Insertion	858
858	ec859	chr16:78822907-78824030_+	1124	1	cyclic	8	9999	8.9	1129	Insertion	859
859	ec860	chr5:134122369-134122951_+	583	1	cyclic	81	182389	312.85	583	No_indel	860
860	ec861	chr11:106189194-106191082_+	1889	1	cyclic	154	216078	114.39	1889	No_indel	861
861	ec862	chr3:57119449-57121523_+	2075	1	cyclic	7	13624	6.57	2076	Insertion	862
862	ec863	chr20:44529603-44531562_+	1960	1	cyclic	36	68257	34.83	1802	Deletion	863
863	ec864	chr9:34482740-34483798_+	1059	1	cyclic	127	185248	174.93	1059	No_indel	864
864	ec865	chr9:128387329-128387551_+	223	1	cyclic	74	141371	633.95	222	Deletion	865
865	ec866	chr2:209836949-209840520_+	3572	1	cyclic	235	327801	91.77	3575	Insertion	866
866	ec867	chr8:66651909-66654451_+	2543	1	cyclic	138	239224	94.07	2549	Insertion	867
867	ec868	chr11:32424202-32427193_+	2992	1	cyclic	14	28263	9.45	2995	Insertion	868
868	ec869	chr3:157914527-157916020_+	1494	1	cyclic	53	77064	51.58	1494	No_indel	869
869	ec870	chr14:66801932-66802870_+	939	1	cyclic	66	117153	124.76	939	No_indel	870
870	ec871	chr9:107188796-107190130_+	1335	1	cyclic	19	32501	24.35	1334	Deletion	871
871	ec872	chr13:27668258-27669773_+	1516	1	cyclic	43	52334	34.52	1516	No_indel	872
872	ec873	chr21:42719162-42720508_+	1347	1	cyclic	3	10229	7.59	1555	Insertion	873
873	ec874	chr8:117712207-117714227_+	2021	1	cyclic	8	13352	6.61	2023	Insertion	874
874	ec875	chr6:88298348-88300694_+	2347	1	cyclic	289	425864	181.45	2353	Insertion	875
875	ec876	chr2:45651543-45652824_+	1282	1	cyclic	215	311889	243.28	1282	No_indel	876
876	ec877	chr3:30257192-30258185_+	994	1	cyclic	3	6167	6.2	994	No_indel	877
877	ec878	chr6:25029001-25029406_+	406	1	cyclic	23	54695	134.72	406	No_indel	878
878	ec879	chr15:68106665-68113687_+	7023	1	cyclic	632	889008	126.59	7030	Insertion	879
879	ec880	chr7:153653548-153655365_+	1818	1	cyclic	87	135295	74.42	1820	Insertion	880
880	ec881	chr3:100341410-100342021_+	612	1	cyclic	132	226113	369.47	611	Deletion	881
881	ec882	chr10:91890087-91890973_+	887	1	cyclic	53	61269	69.07	890	Insertion	882
882	ec883	chr3:59682561-59684952_+	2392	1	cyclic	76	102335	42.78	2401	Insertion	883
883	ec884	chr18:34993504-34995209_+	1706	1	cyclic	117	163170	95.64	1708	Insertion	884
884	ec885	chr7:118181895-118182429_+,chr10:45457683-45458744_+	1597	2	cyclic	89	136179	85.27	1600	Insertion	885
885	ec886	chr1:162400378-162400878_+	501	1	cyclic	2	2984	5.96	501	No_indel	886
886	ec887	chr11:57357606-57357935_+	330	1	cyclic	100	84128	254.93	330	No_indel	887
887	ec888	chr3:154383670-154384778_+	1109	1	cyclic	20	19240	17.35	1109	No_indel	888
888	ec889	chr12:130845163-130845611_+	449	1	cyclic	32	50197	111.8	449	No_indel	889
889	ec890	chr7:129744672-129746765_+	2094	1	cyclic	46	71425	34.11	2095	Insertion	890
890	ec891	chr2:53677980-53678773_+	794	1	cyclic	5	4884	6.15	794	No_indel	891
891	ec892	chr20:12863573-12864902_+	1330	1	cyclic	30	55297	41.58	1330	No_indel	892
892	ec893	chr10:114507626-114508508_+	883	1	cyclic	53	96343	109.11	883	No_indel	893
893	ec894	chr9:97201200-97205666_+	4467	1	cyclic	177	230119	51.52	4474	Insertion	894
894	ec895	chr7:131573624-131574190_+	567	1	cyclic	1	5610	9.89	567	No_indel	895
895	ec896	chr22:24608676-24612238_+	3563	1	cyclic	144	349345	98.05	3665	Insertion	896
896	ec897	chrX:68471461-68471675_+	215	1	cyclic	51	22898	106.5	215	No_indel	897
897	ec898	chr17:27494337-27496817_+	2481	1	cyclic	149	390531	157.41	2481	No_indel	898
898	ec899	chr8:15928518-15931435_+	2918	1	cyclic	468	711103	243.7	2923	Insertion	899
899	ec900	chr3:108464226-108467698_+	3473	1	cyclic	604	935781	269.44	3473	No_indel	900
900	ec901	chr5:82400978-82402956_+	1979	1	cyclic	74	125065	63.2	1980	Insertion	901
901	ec902	chr12:3291182-3291714_+	533	1	cyclic	3	3648	6.84	534	Insertion	902
902	ec903	chr5:105057512-105058561_+	1050	1	cyclic	54	118839	113.18	1050	No_indel	903
903	ec904	chr15:54452546-54454148_+	1603	1	cyclic	11	16700	10.42	1602	Deletion	904
904	ec905	chr20:54683035-54683953_+	919	1	cyclic	17	24972	27.17	919	No_indel	905
905	ec906	chr6:139635622-139636720_+	1099	1	cyclic	34	52882	48.12	1099	No_indel	906
906	ec907	chr15:67550776-67552733_+	1958	1	cyclic	667	1002607	512.06	1961	Insertion	907
907	ec908	chr4:114635646-114638799_+	3154	1	cyclic	63	84625	26.83	3154	No_indel	908
908	ec909	chr14:82178710-82179857_+	1148	1	cyclic	43	50072	43.62	1149	Insertion	909
909	ec910	chr17:48078929-48080335_+	1407	1	cyclic	43	75326	53.54	1408	Insertion	910
910	ec911	chr19:39179019-39181199_+	2181	1	cyclic	41	57122	26.19	2186	Insertion	911
911	ec912	chrX:64216287-64220801_+	4515	1	cyclic	134	266808	59.09	4515	No_indel	912
912	ec913	chr5:139114833-139116772_+	1940	1	cyclic	32	62055	31.99	1944	Insertion	913
913	ec914	chr9:26101285-26103386_+	2102	1	cyclic	14	21144	10.06	2102	No_indel	914
914	ec915	chr2:218256807-218257730_+	924	1	cyclic	5	6981	7.56	924	No_indel	915
915	ec916	chr10:97583550-97584389_+	840	1	cyclic	14	21511	25.61	840	No_indel	916
916	ec917	chr10:69917008-69917648_+	641	1	cyclic	25	34351	53.59	641	No_indel	917
917	ec918	chr6:40220374-40221481_+	1108	1	cyclic	16	20490	18.49	1108	No_indel	918
918	ec919	chr7:22388318-22389654_+	1337	1	cyclic	88	149606	111.9	1339	Insertion	919
919	ec920	chr2:34784875-34786637_+	1763	1	cyclic	40	53449	30.32	1736	Deletion	920
920	ec921	chr17:62448064-62450111_+	2048	1	cyclic	52	87639	42.79	2048	No_indel	921
921	ec922	chr20:43171492-43171862_+	371	1	cyclic	27	30520	82.26	371	No_indel	922
922	ec923	chr11:601756-602920_+	1165	1	cyclic	11	34140	29.3	1165	No_indel	923
923	ec924	chr10:43151145-43151995_+	851	1	cyclic	9	3944	4.63	853	Insertion	924
924	ec925	chr15:71604149-71611425_+	7277	1	cyclic	975	1599476	219.8	7299	Insertion	925
925	ec926	chr8:66837663-66838209_+	547	1	cyclic	39	78610	143.71	550	Insertion	926
926	ec927	chr4:126799972-126801667_+	1696	1	cyclic	55	73961	43.61	1697	Insertion	927
927	ec928	chr11:227825-231256_+	3432	1	cyclic	73	123972	36.12	3443	Insertion	928
928	ec929	chr3:1896297-1898658_+	2362	1	cyclic	33	39968	16.92	2377	Insertion	929
929	ec930	chr3:176543735-176546489_+	2755	1	cyclic	132	173348	62.92	2779	Insertion	930
930	ec931	chr11:116609445-116610662_+	1218	1	cyclic	68	142726	117.18	1219	Insertion	931
931	ec932	chr1:75784952-75786024_+	1073	1	cyclic	38	55483	51.71	1073	No_indel	932
932	ec933	chr3:184968862-184972615_+	3754	1	cyclic	131	177482	47.28	3757	Insertion	933
933	ec934	chr9:6425543-6426083_+	541	1	cyclic	8	13616	25.17	535	Deletion	934
934	ec935	chr10:68161223-68162183_+	961	1	cyclic	5	13013	13.54	961	No_indel	935
935	ec936	chr1:53693430-53693798_+	369	1	cyclic	10	14332	38.84	369	No_indel	936
936	ec937	chr1:207183654-207186592_+	2939	1	cyclic	176	212191	72.2	2948	Insertion	937
937	ec938	chr2:223453982-223456572_+	2591	1	cyclic	126	187733	72.46	2592	Insertion	938
938	ec939	chr10:73667895-73670305_+	2411	1	cyclic	386	672573	278.96	2417	Insertion	939
939	ec940	chr9:110164973-110167885_+	2913	1	cyclic	108	158683	54.47	2924	Insertion	940
940	ec941	chr1:80530037-80530598_-	562	1	cyclic	2	2802	4.99	561	Deletion	941
941	ec942	chr11:108185658-108186333_+	676	1	cyclic	17	22069	32.65	680	Insertion	942
942	ec943	chr13:71856198-71857745_+	1548	1	cyclic	72	68777	44.43	1548	No_indel	943
943	ec944	chr4:119601598-119603135_+	1538	1	cyclic	60	81065	52.71	1538	No_indel	944
944	ec945	chr5:176598872-176599392_-	521	1	cyclic	3	7810	14.99	521	No_indel	945
945	ec946	chr5:31515091-31516057_+	967	1	cyclic	23	32655	33.77	967	No_indel	946
946	ec947	chr9:37998734-37999659_+	926	1	cyclic	27	44154	47.68	926	No_indel	947
947	ec948	chr22:37400803-37401188_+	386	1	cyclic	1	8323	21.56	386	No_indel	948
948	ec949	chr4:102145002-102147392_+	2391	1	cyclic	260	320105	133.88	2389	Deletion	949
949	ec950	chr17:2709720-2711972_+	2253	1	cyclic	162	290908	129.12	2253	No_indel	950
950	ec951	chr10:120673201-120677845_+	4645	1	cyclic	122	183055	39.41	4647	Insertion	951
951	ec952	chr4:1175418-1176498_+	1081	1	cyclic	31	36805	34.05	1081	No_indel	952
952	ec953	chr14:73940624-73941019_+	396	1	cyclic	2	2751	6.95	396	No_indel	953
953	ec954	chr8:61581829-61582661_+	833	1	cyclic	11	10724	12.87	833	No_indel	954
954	ec955	chr3:109532406-109536563_+	4158	1	cyclic	17	35447	8.53	4162	Insertion	955
955	ec956	chr12:52101624-52102409_-	786	1	cyclic	28	27761	35.32	787	Insertion	956
956	ec957	chr6:88332667-88333004_+	338	1	cyclic	4	9209	27.25	338	No_indel	957
957	ec958	chr2:3684080-3686712_+	2633	1	cyclic	31	41384	15.72	2635	Insertion	958
958	ec959	chr11:114815631-114816686_+	1056	1	cyclic	10	11563	10.95	1057	Insertion	959
959	ec960	chr11:90915664-90917565_+	1902	1	cyclic	15	14513	7.63	1904	Insertion	960
960	ec961	chr9:112366060-112366530_+	471	1	cyclic	6	10908	23.16	473	Insertion	961
961	ec962	chr19:30819884-30822774_+	2891	1	cyclic	22	35793	12.38	2892	Insertion	962
962	ec963	chr3:102620165-102620707_+	543	1	cyclic	3	11657	21.47	543	No_indel	963
963	ec964	chr2:101777190-101781495_+	4306	1	cyclic	309	507743	117.92	4307	Insertion	964
964	ec965	chr19:58276758-58281204_+	4447	1	cyclic	230	480289	108.0	4447	No_indel	965
965	ec966	chr2:11785379-11786282_+	904	1	cyclic	64	120533	133.33	904	No_indel	966
966	ec967	chr15:48368538-48370269_+	1732	1	cyclic	11	20912	12.07	1744	Insertion	967
967	ec968	chr8:61230261-61234353_+	4093	1	cyclic	55	69057	16.87	4136	Insertion	968
968	ec969	chr18:65744878-65745774_+	897	1	cyclic	26	24233	27.02	897	No_indel	969
969	ec970	chr7:19475784-19476896_+,chr8:109363155-109363554_-	1513	2	cyclic	43	53360	35.27	1514	Insertion	970
970	ec971	chrX:11971151-11973007_+	1857	1	cyclic	149	188125	101.31	1857	No_indel	971
971	ec972	chr2:139811144-139813223_+	2080	1	cyclic	39	39096	18.8	2081	Insertion	972
972	ec973	chr18:9658090-9658511_+	422	1	cyclic	78	119947	284.23	422	No_indel	973
973	ec974	chr10:68731377-68733402_+	2026	1	cyclic	20	44417	21.92	2027	Insertion	974
974	ec975	chr17:31570882-31573399_+	2518	1	cyclic	30	57076	22.67	2519	Insertion	975
975	ec976	chr8:66487688-66490298_+	2611	1	cyclic	31	55259	21.16	2612	Insertion	976
976	ec977	chr3:158137740-158139891_+	2152	1	cyclic	83	150754	70.05	2158	Insertion	977
977	ec978	chr6:157216344-157217442_+	1099	1	cyclic	65	81355	74.03	1098	Deletion	978
978	ec979	chr15:42411290-42413280_+	1991	1	cyclic	7	10409	5.23	1991	No_indel	979
979	ec980	chr17:30110850-30111323_+	474	1	cyclic	62	111428	235.08	475	Insertion	980
980	ec981	chrX:151220809-151222778_+	1970	1	cyclic	30	32027	16.26	1969	Deletion	981
981	ec982	chr10:124895649-124898906_+	3258	1	cyclic	95	188922	57.99	3263	Insertion	982
982	ec983	chr1:30732906-30734923_+	2018	1	cyclic	141	253559	125.65	2018	No_indel	983
983	ec984	chr18:59811178-59814276_+	3099	1	cyclic	39	46262	14.93	3108	Insertion	984
984	ec985	chr5:4539079-4540974_+	1896	1	cyclic	40	68834	36.3	1896	No_indel	985
985	ec986	chr8:31438985-31440812_+	1828	1	cyclic	40	75652	41.39	1828	No_indel	986
986	ec987	chr16:77655806-77657939_+	2134	1	cyclic	26	38612	18.09	2139	Insertion	987
987	ec988	chr2:193411780-193415109_+	3330	1	cyclic	132	179942	54.04	3331	Insertion	988
988	ec989	chr8:64554676-64558714_+	4039	1	cyclic	328	442556	109.57	4039	No_indel	989
989	ec990	chr6:32334521-32336088_+	1568	1	cyclic	26	37380	23.84	1571	Insertion	990
990	ec991	chr22:21580657-21582575_+	1919	1	cyclic	90	149349	77.83	1930	Insertion	991
991	ec992	chr9:74967302-74967791_+	490	1	cyclic	12	12246	24.99	495	Insertion	992
992	ec993	chr2:56918333-56920078_+	1746	1	cyclic	30	42961	24.61	1746	No_indel	993
993	ec994	chr20:13812994-13820427_+	7434	1	cyclic	317	531320	71.47	7447	Insertion	994
994	ec995	chr16:56072190-56073809_+	1620	1	cyclic	39	53788	33.2	1620	No_indel	995
995	ec996	chr13:111341966-111342322_+	357	1	cyclic	32	43116	120.77	357	No_indel	996
996	ec997	chr11:56569616-56570742_+	1127	1	cyclic	12	13192	11.71	1127	No_indel	997
997	ec998	chr20:31752444-31753728_+	1285	1	cyclic	34	44281	34.46	1287	Insertion	998
998	ec999	chr2:197901497-197902829_+	1333	1	cyclic	37	59131	44.36	1333	No_indel	999
999	ec1000	chr1:13822857-13824148_+	1292	1	cyclic	35	54872	42.47	1293	Insertion	1000
