id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status
ec823	chr12:109737861-109738542_+	682	1	cyclic	1	6612	9.70	0	Unknown
ec824	chr6:148289078-148289673_-	596	1	cyclic	2	6464	10.85	0	Unknown
ec825	chr5:110128590-110129013_+	424	1	cyclic	1	3369	7.95	0	Unknown
ec826	chr15:59223989-59224937_-,chr5:99789927-99790462_-	1485	2	cyclic	3	13218	8.90	0	Unknown
ec827	chr14:14012293-14012642_+	350	1	cyclic	1	3727	10.65	0	Unknown
ec828	chr4:144437441-144438517_+	1077	1	cyclic	1	12867	11.95	0	Unknown
ec829	chr14:12283986-12284467_+	482	1	cyclic	1	14327	29.72	0	Unknown
ec830	chr2:145175104-145175464_-	361	1	cyclic	1	5725	15.86	0	Unknown
ec831	chrX:56094007-56095831_-	1825	1	cyclic	6	24564	13.46	0	Unknown
ec832	chr12:4758460-4759584_+,chr5:115331110-115331808_-	1824	2	cyclic	12	39466	21.64	0	Unknown
ec833	chr16:40565146-40565634_+	489	1	cyclic	1	2444	5.00	0	Unknown
ec834	chr11:24625852-24626199_-	348	1	cyclic	2	8761	25.18	0	Unknown
ec835	chrX:164716923-164717487_-	565	1	cyclic	2	10086	17.85	0	Unknown
ec836	chr9:102554386-102555536_-	1151	1	cyclic	2	34214	29.73	0	Unknown
ec837	chr18:54606415-54607823_-	1409	1	cyclic	51	210298	149.25	0	Unknown
ec838	chr13:52121405-52122331_+,chr11:22676976-22677326_-	1278	2	cyclic	8	54724	42.82	0	Unknown
ec839	chr1:191159516-191160673_-	1158	1	cyclic	8	21205	18.31	0	Unknown
ec840	chr18:56040610-56041031_+	422	1	cyclic	1	21337	50.56	0	Unknown
ec841	chr5:138006527-138006934_+	408	1	cyclic	98	193715	474.79	0	Unknown
ec842	chr4:126643267-126645128_+	1862	1	cyclic	2	33222	17.84	0	Unknown
ec843	chr2:139591261-139594399_+	3139	1	cyclic	10	18214	5.80	0	Unknown
ec844	chr13:25363323-25364075_+	753	1	cyclic	3	13404	17.80	0	Unknown
ec845	chr14:29813242-29813966_-	725	1	cyclic	4	24062	33.19	0	Unknown
ec846	chr11:52269290-52269514_-	225	1	cyclic	36	192699	856.44	0	Unknown
ec847	chr19:5419801-5420684_-	884	1	cyclic	39	179112	202.62	0	Unknown
ec848	chr4:32451260-32452005_+	746	1	cyclic	1	9645	12.93	0	Unknown
ec849	chr8:80294421-80295638_+	1218	1	cyclic	4	32125	26.38	0	Unknown
ec850	chrX:144127935-144131035_-	3101	1	cyclic	11	31732	10.23	0	Unknown
ec851	chr10:45143278-45143515_-	238	1	cyclic	19	51875	217.96	0	Unknown
ec852	chr16:95431252-95432371_-	1120	1	cyclic	32	123000	109.82	0	Unknown
ec853	chr9:109728156-109729146_+,chr9:7953408-7953772_-	1356	2	cyclic	1	18942	13.97	0	Unknown
ec854	chr11:65801181-65801555_+	375	1	cyclic	21	55936	149.16	0	Unknown
ec855	chr11:40921329-40922414_-	1086	1	cyclic	2	9610	8.85	0	Unknown
ec856	chr17:44566824-44567151_-	328	1	cyclic	10	15071	45.95	0	Unknown
ec857	chr15:28677439-28682321_+	4883	1	cyclic	3	34550	7.08	0	Unknown
ec858	chr15:98089766-98090494_-	729	1	cyclic	1	4325	5.93	0	Unknown
ec859	chr12:108306632-108308194_+,chr9:48467353-48467793_+	2004	2	cyclic	2	47172	23.54	0	Unknown
ec860	chr1:55141485-55156743_-	15259	1	cyclic	10	106278	6.96	0	Unknown
ec861	chr2:30674026-30675626_-	1601	1	cyclic	4	26020	16.25	0	Unknown
ec862	chr14:116986066-116986426_+	361	1	cyclic	19	43509	120.52	0	Unknown
ec863	chr1:7619056-7620218_-	1163	1	cyclic	1	6970	5.99	0	Unknown
ec864	chr4:130544504-130544891_-	388	1	cyclic	4	43707	112.65	0	Unknown
ec865	chr8:43694339-43694699_-	361	1	cyclic	1	18888	52.32	0	Unknown
ec866	chr12:80624025-80624745_+	721	1	cyclic	1	18368	25.48	0	Unknown
ec867	chr19:44799077-44799469_-	393	1	cyclic	57	217883	554.41	0	Unknown
ec868	chr6:35796724-35797084_-	361	1	cyclic	1	2876	7.97	0	Unknown
ec869	chr12:111699720-111700957_+	1238	1	cyclic	3	9193	7.43	0	Unknown
ec870	chr1:165698399-165698732_-	334	1	cyclic	2	5809	17.39	0	Unknown
ec871	chr9:94592269-94593345_+	1077	1	cyclic	1	10678	9.91	0	Unknown
ec872	chr18:39611632-39611896_+	265	1	cyclic	3681	3112829	11746.52	0	Unknown
ec873	chr11:81439067-81439267_+,chr16:42131431-42135106_+	3877	2	non-cyclic	12	23468	6.05	0	Unknown
ec874	chr6:92822278-92822750_-	473	1	cyclic	2	3765	7.96	0	Unknown
ec875	chr1:187085556-187086144_-	589	1	cyclic	4	5852	9.94	0	Unknown
ec876	chr16:26799430-26800356_+	927	1	cyclic	2	4244	4.58	0	Unknown
ec877	chr7:72193909-72194659_-	751	1	cyclic	2	7026	9.36	0	Unknown
ec878	chr19:52072610-52073539_-	930	1	cyclic	1	11040	11.87	0	Unknown
ec879	chr15:73929626-73929979_+	354	1	cyclic	1	5560	15.71	0	Unknown
ec880	chr6:4839896-4840639_+	744	1	cyclic	1	3719	5.00	0	Unknown
ec881	chr6:62649383-62649778_-,chr8:10034366-10035691_+	1722	2	non-cyclic	9	31947	18.55	0	Unknown
ec882	chr8:35721173-35721906_-	734	1	cyclic	1	15712	21.41	0	Unknown
ec883	chr6:88894816-88895537_-	722	1	cyclic	1	8551	11.84	0	Unknown
ec884	chr13:34259944-34260303_+	360	1	cyclic	2	22480	62.44	0	Unknown
ec885	chr15:91929882-91930265_+	384	1	cyclic	1	8136	21.19	0	Unknown
ec886	chr9:86116561-86116871_-,chr18:80978535-80980223_+	2000	2	cyclic	1	15738	7.87	0	Unknown
ec887	chr19:57060737-57062015_-	1279	1	cyclic	5	10070	7.87	0	Unknown
ec888	chr7:127254503-127254870_+,chr3:115985130-115987240_+	2479	2	non-cyclic	6	14697	5.93	0	Unknown
ec889	chr11:94432137-94432704_-,chr12:25965252-25966299_+	1616	2	cyclic	9	15136	9.37	0	Unknown
ec890	chr3:29437084-29443867_+	6784	1	cyclic	4	39022	5.75	0	Unknown
ec891	chr3:56641890-56642263_-	374	1	cyclic	1	7353	19.66	0	Unknown
ec892	chr8:117065181-117065573_-	393	1	cyclic	1	3440	8.75	0	Unknown
ec893	chr13:97180640-97180959_+	320	1	cyclic	2	4456	13.93	0	Unknown
ec894	chr7:46675827-46676931_-	1105	1	cyclic	1	8790	7.95	0	Unknown
ec895	chr9:108391859-108393304_-	1446	1	cyclic	2	20833	14.41	0	Unknown
ec896	chr9:14194696-14195434_+	739	1	cyclic	2	7827	10.59	0	Unknown
ec897	chr9:24298580-24299481_+	902	1	cyclic	2	6954	7.71	0	Unknown
ec898	chr9:119362546-119363575_-	1030	1	cyclic	4	14622	14.20	0	Unknown
ec899	chr11:51297877-51298544_-	668	1	cyclic	1	7886	11.81	0	Unknown
ec900	chr14:44186006-44204257_+	18252	1	cyclic	23	108491	5.94	0	Unknown
ec901	chr11:4472256-4473347_-	1092	1	cyclic	6	39461	36.14	0	Unknown
ec902	chr5:74973595-74974306_+	712	1	cyclic	1	16858	23.68	0	Unknown
ec903	chr18:36404233-36405388_+	1156	1	cyclic	1	20767	17.96	0	Unknown
ec904	chr9:98499597-98501134_+	1538	1	cyclic	1	21384	13.90	0	Unknown
ec905	chr15:7989680-7990426_-	747	1	cyclic	2	12830	17.18	0	Unknown
ec906	chr16:40947659-40949129_+	1471	1	cyclic	4	12275	8.34	0	Unknown
ec907	chr7:52830417-52831562_-	1146	1	cyclic	3	10089	8.80	0	Unknown
ec908	chr17:13893457-13893968_+	512	1	cyclic	3	10685	20.87	0	Unknown
ec909	chr10:95405112-95406688_+	1577	1	cyclic	4	9487	6.02	0	Unknown
ec910	chr4:110643578-110644053_-	476	1	cyclic	2	2621	5.51	0	Unknown
ec911	chr16:4220938-4221722_+	785	1	cyclic	26	155572	198.18	0	Unknown
ec912	chr14:46033195-46034063_+,chr1:55557191-55557662_-	1341	2	cyclic	3	8620	6.43	0	Unknown
ec913	chr12:57102814-57103746_+	933	1	cyclic	2	11861	12.71	0	Unknown
ec914	chr12:88434551-88435363_+	813	1	cyclic	1	7868	9.68	0	Unknown
ec915	chr14:77800538-77801077_-	540	1	cyclic	6	5561	10.30	0	Unknown
ec916	chr19:26735101-26736294_-	1194	1	cyclic	2	28996	24.28	0	Unknown
ec917	chr11:51403246-51403665_+	420	1	cyclic	5	3243	7.72	0	Unknown
ec918	chr6:86174929-86176017_-	1089	1	cyclic	1	6502	5.97	0	Unknown
ec919	chr8:124140618-124141319_-	702	1	cyclic	2	4464	6.36	0	Unknown
ec920	chr10:61043312-61043658_-	347	1	cyclic	1	18037	51.98	0	Unknown
ec921	chr11:39638041-39638648_-	608	1	cyclic	4	7677	12.63	0	Unknown
ec922	chr1:119283130-119283471_-	342	1	cyclic	5	35619	104.15	0	Unknown
ec923	chr4:138134504-138134862_+	359	1	cyclic	2	23434	65.28	0	Unknown
ec924	chr9:59977780-59978518_-	739	1	cyclic	4	7533	10.19	0	Unknown
ec925	chr11:69788845-69789166_+,chr18:20714799-20715122_+	646	2	cyclic	1	11430	17.69	0	Unknown
ec926	chr19:34772147-34772861_-	715	1	cyclic	5	25403	35.53	0	Unknown
ec927	chr18:49703199-49703423_-	225	1	cyclic	39	176892	786.19	0	Unknown
ec928	chr3:84442822-84443599_-	778	1	cyclic	1	6103	7.84	0	Unknown
ec929	chr9:97243851-97244414_-	564	1	cyclic	3	11463	20.32	0	Unknown
ec930	chr7:76962492-76963653_-	1162	1	cyclic	2	38999	33.56	0	Unknown
ec931	chr7:137023567-137025340_-	1774	1	cyclic	3	6524	3.68	0	Unknown
ec932	chr5:27196032-27196788_-	757	1	cyclic	11	28997	38.31	0	Unknown
ec933	chr16:5893942-5894311_+	370	1	cyclic	2	2681	7.25	0	Unknown
ec934	chr11:114298047-114301032_-	2986	1	cyclic	3	37541	12.57	0	Unknown
ec935	chr15:100325037-100326667_+	1631	1	cyclic	2	10921	6.70	0	Unknown
ec936	chr15:58591384-58591743_-	360	1	cyclic	59	142507	395.85	0	Unknown
ec937	chr10:92680069-92680789_-	721	1	cyclic	6	23151	32.11	0	Unknown
ec938	chr7:132344186-132344572_-	387	1	cyclic	1	1921	4.96	0	Unknown
ec939	chr10:67650075-67650411_+	337	1	cyclic	1	17291	51.31	0	Unknown
ec940	chr8:125444694-125445062_+	369	1	cyclic	5	9232	25.02	0	Unknown
ec941	chr12:10931531-10931924_-	394	1	cyclic	1	8574	21.76	0	Unknown
ec942	chr7:111098833-111099735_+	903	1	cyclic	2	4549	5.04	0	Unknown
ec943	chrX:76913286-76913578_+	293	1	cyclic	9	39893	136.15	0	Unknown
ec944	chr5:7589692-7590942_+	1251	1	cyclic	13	61172	48.90	0	Unknown
ec945	chr10:123585189-123585645_+	457	1	cyclic	2	7272	15.91	0	Unknown
ec946	chr15:102843629-102845141_+	1513	1	cyclic	7	22241	14.70	0	Unknown
ec947	chr9:96243642-96246021_+	2380	1	cyclic	3	33137	13.92	0	Unknown
ec948	chr3:19674753-19675322_+	570	1	cyclic	7	62628	109.87	0	Unknown
ec949	chr7:40176057-40177379_-	1323	1	cyclic	1	7846	5.93	0	Unknown
ec950	chr9:58407880-58408495_-,chr7:46225387-46225808_-,chr17:45385423-45386111_-	1727	3	non-cyclic	2	33612	19.46	0	Unknown
ec951	chr3:158336449-158338301_-	1853	1	cyclic	3	14299	7.72	0	Unknown
ec952	chr2:52620334-52620872_-	539	1	cyclic	3	2913	5.40	0	Unknown
ec953	chr5:35321569-35322543_-	975	1	cyclic	4	32066	32.89	0	Unknown
ec954	chr5:118864510-118865053_-	544	1	cyclic	1	3611	6.64	0	Unknown
ec955	chr1:175349411-175349771_+	361	1	cyclic	1	5260	14.57	0	Unknown
ec956	chr4:19272756-19273288_-	533	1	cyclic	24	125019	234.56	0	Unknown
ec957	chr8:87869116-87870219_+	1104	1	cyclic	6	15647	14.17	0	Unknown
ec958	chr5:33231551-33232674_-	1124	1	cyclic	1	5719	5.09	0	Unknown
ec959	chr8:79040499-79041037_+	539	1	cyclic	3	5288	9.81	0	Unknown
ec960	chr17:15283867-15285018_+	1152	1	cyclic	5	7289	6.33	0	Unknown
ec961	chr5:103844343-103845673_-	1331	1	cyclic	1	13133	9.87	0	Unknown
ec962	chr3:132938640-132940646_+	2007	1	cyclic	1	19996	9.96	0	Unknown
ec963	chr7:86145729-86146418_+	690	1	cyclic	2	4474	6.48	0	Unknown
ec964	chr2:147461477-147462245_-	769	1	cyclic	5	5067	6.59	0	Unknown
ec965	chr8:71844586-71846507_+	1922	1	cyclic	4	12649	6.58	0	Unknown
ec966	chr12:21412281-21412647_-	367	1	cyclic	207	469773	1280.04	0	Unknown
ec967	chr15:26778981-26780059_+	1079	1	cyclic	3	15136	14.03	0	Unknown
ec968	chr13:86863052-86863450_-,chr10:21474870-21476520_-	2050	2	non-cyclic	6	12034	5.87	0	Unknown
ec969	chr5:74596215-74597986_+	1772	1	cyclic	1	13832	7.81	0	Unknown
ec970	chr13:111819196-111820270_+	1075	1	cyclic	5	10338	9.62	0	Unknown
ec971	chrX:108972393-108974651_+	2259	1	cyclic	5	24958	11.05	0	Unknown
ec972	chr8:14571049-14571292_-	244	1	cyclic	2	5463	22.39	0	Unknown
ec973	chr3:142965771-142966531_+	761	1	cyclic	1	7601	9.99	0	Unknown
ec974	chr17:82056570-82057534_-	965	1	cyclic	1	13410	13.90	0	Unknown
ec975	chr1:184117346-184117874_+	529	1	cyclic	6	6271	11.85	0	Unknown
ec976	chr2:28962143-28964336_-	2194	1	cyclic	4	70368	32.07	0	Unknown
ec977	chr11:36901014-36904038_-	3025	1	cyclic	7	52129	17.23	0	Unknown
ec978	chr2:148594626-148594962_+	337	1	cyclic	33	141308	419.31	0	Unknown
ec979	chr7:107061128-107061457_+	330	1	cyclic	1	2272	6.88	0	Unknown
ec980	chr3:97620799-97623585_-	2787	1	cyclic	3	13113	4.71	0	Unknown
ec981	chr6:81022435-81023981_+	1547	1	cyclic	10	28171	18.21	0	Unknown
ec982	chr17:34278479-34279358_-	880	1	cyclic	1	12067	13.71	0	Unknown
ec983	chr17:14599354-14601459_+	2106	1	cyclic	6	32398	15.38	0	Unknown
ec984	chr1:53722746-53724374_+	1629	1	cyclic	44	136522	83.81	0	Unknown
ec985	chr1:135784893-135785623_-	731	1	cyclic	1	8743	11.96	0	Unknown
ec986	chr4:131101485-131101864_+	380	1	cyclic	2	22933	60.35	0	Unknown
ec987	chr13:45464792-45465381_+,chr10:80028733-80029059_-	917	2	cyclic	13	46618	50.84	0	Unknown
ec988	chr4:144917863-144918196_-	334	1	cyclic	1	4616	13.82	0	Unknown
ec989	chr7:33692009-33692371_-	363	1	cyclic	2	10439	28.76	0	Unknown
ec990	chr3:30449164-30450736_-	1573	1	cyclic	1	9373	5.96	0	Unknown
ec991	chr12:72840578-72841516_-	939	1	cyclic	3	37921	40.38	0	Unknown
ec992	chr8:62153202-62153569_+	368	1	cyclic	1	15157	41.19	0	Unknown
ec993	chr9:63507725-63508317_+	593	1	cyclic	4	8159	13.76	0	Unknown
ec994	chr14:39253063-39253903_-	841	1	cyclic	1	11566	13.75	0	Unknown
ec995	chr1:134037083-134037441_+	359	1	cyclic	4	14176	39.49	0	Unknown
ec996	chrX:102580316-102580702_-	387	1	cyclic	1	10398	26.87	0	Unknown
ec997	chr6:119691016-119691399_-	384	1	cyclic	4	16282	42.40	0	Unknown
ec998	chr9:34243867-34244292_-	426	1	cyclic	34	71100	166.90	0	Unknown
ec999	chr10:117132037-117132774_+	738	1	cyclic	4	16227	21.99	0	Unknown
ec1000	chr11:99865916-99866287_-	372	1	cyclic	36	139659	375.43	0	Unknown
ec1001	chr5:14391817-14392558_+	742	1	cyclic	4	7107	9.58	0	Unknown
ec1002	chr6:115955035-115955415_-	381	1	cyclic	4	9006	23.64	0	Unknown
ec1003	chr7:105407912-105408741_+	830	1	cyclic	3	29119	35.08	0	Unknown
ec1004	chr5:151003893-151004271_-	379	1	cyclic	3	5616	14.82	0	Unknown
ec1005	chr12:110656413-110657541_-	1129	1	cyclic	2	7242	6.41	0	Unknown
ec1006	chr10:54814596-54814943_-	348	1	cyclic	1	15254	43.83	0	Unknown
ec1007	chr2:115869893-115870316_+	424	1	cyclic	3	7096	16.74	0	Unknown
ec1008	chr11:57398651-57399016_+	366	1	cyclic	71	151819	414.81	0	Unknown
ec1009	chr10:8298961-8299331_+	371	1	cyclic	1	24601	66.31	0	Unknown
ec1010	chr11:62378576-62383159_+	4584	1	cyclic	12	70990	15.49	0	Unknown
ec1011	chr18:31459282-31460291_+	1010	1	cyclic	3	10071	9.97	0	Unknown
ec1012	chr11:46586931-46587705_-	775	1	cyclic	11	64208	82.85	0	Unknown
ec1013	chr8:53104274-53105321_+	1048	1	cyclic	19	44046	42.03	0	Unknown
ec1014	chr10:82851445-82853700_-	2256	1	cyclic	4	12530	5.55	0	Unknown
ec1015	chr5:70752293-70753427_-	1135	1	cyclic	4	5477	4.83	0	Unknown
ec1016	chr6:30194304-30195271_-,chr19:60009729-60010423_-	1663	2	cyclic	2	12524	7.53	0	Unknown
ec1017	chr19:60312587-60314804_-	2218	1	cyclic	4	14200	6.40	0	Unknown
ec1018	chr18:37789597-37791140_+	1544	1	cyclic	3	23762	15.39	0	Unknown
ec1019	chr8:54180744-54181448_+	705	1	cyclic	3	6310	8.95	0	Unknown
ec1020	chr10:71251098-71251429_-	332	1	cyclic	2	3061	9.22	0	Unknown
ec1021	chr15:53690780-53691464_-,chr13:35180994-35181695_-	1387	2	cyclic	2	30387	21.91	0	Unknown
ec1022	chr9:57690709-57691279_-	571	1	cyclic	17	55881	97.87	0	Unknown
ec1023	chr10:84287254-84288854_-	1601	1	cyclic	3	30583	19.10	0	Unknown
ec1024	chr6:86379292-86379677_-	386	1	cyclic	1	3366	8.72	0	Unknown
ec1025	chr1:89846033-89848897_+	2865	1	cyclic	8	21054	7.35	0	Unknown
ec1026	chr13:103282546-103284774_+	2229	1	cyclic	1	17608	7.90	0	Unknown
ec1027	chr8:12385849-12386726_+	878	1	cyclic	4	31621	36.01	0	Unknown
ec1028	chr6:43552739-43553426_+	688	1	cyclic	238	699536	1016.77	0	Unknown
ec1029	chrX:69414878-69415251_+	374	1	cyclic	11	30253	80.89	0	Unknown
ec1030	chr11:114706211-114706998_-	788	1	cyclic	1	4712	5.98	0	Unknown
ec1031	chr6:74305698-74307511_-	1814	1	cyclic	2	24983	13.77	0	Unknown
ec1032	chr14:91987923-91988685_+	763	1	cyclic	225	701563	919.48	0	Unknown
ec1033	chr9:67801500-67801831_-	332	1	cyclic	4	17474	52.63	0	Unknown
ec1034	chr11:6505308-6505856_-	549	1	cyclic	5	17337	31.58	0	Unknown
ec1035	chr2:101762619-101763262_+	644	1	cyclic	3	7511	11.66	0	Unknown
ec1036	chr6:54249101-54250209_-	1109	1	cyclic	1	13226	11.93	0	Unknown
ec1037	chr10:102792649-102793034_-	386	1	cyclic	93	129584	335.71	0	Unknown
ec1038	chr8:24128434-24128817_+	384	1	cyclic	1	3065	7.98	0	Unknown
ec1039	chr6:11790120-11790711_+	592	1	cyclic	1	5227	8.83	0	Unknown
ec1040	chr1:55190366-55191193_+	828	1	cyclic	4	20578	24.85	0	Unknown
ec1041	chr1:66072212-66075025_+	2814	1	cyclic	5	26923	9.57	0	Unknown
ec1042	chr16:59474928-59475350_-	423	1	cyclic	10	58102	137.36	0	Unknown
ec1043	chr2:49738053-49739146_+	1094	1	cyclic	1	32382	29.60	0	Unknown
ec1044	chr7:34969014-34970486_+	1473	1	cyclic	5	23281	15.81	0	Unknown
ec1045	chr18:4233357-4234716_+	1360	1	cyclic	1	19010	13.98	0	Unknown
ec1046	chr9:75672506-75673071_-,chr7:83936789-83937348_+	1126	2	cyclic	6	9376	8.33	0	Unknown
ec1047	chr12:83546269-83547721_-	1453	1	cyclic	4	28529	19.63	0	Unknown
ec1048	chr13:62281363-62283718_+	2356	1	cyclic	17	25940	11.01	0	Unknown
ec1049	chr14:107188269-107188512_+	244	1	cyclic	2	3800	15.57	0	Unknown
ec1050	chr15:20705660-20706313_+	654	1	cyclic	14	58859	90.00	0	Unknown
ec1051	chr5:21507039-21507391_+	353	1	cyclic	4	33847	95.88	0	Unknown
ec1052	chr11:77477037-77477387_+	351	1	cyclic	3	5528	15.75	0	Unknown
ec1053	chr7:72532855-72533615_-	761	1	cyclic	4	33892	44.54	0	Unknown
ec1054	chr19:47155069-47155426_+,chr4:32279380-32279741_-	720	2	cyclic	6	15611	21.68	0	Unknown
ec1055	chr12:99138010-99138920_-	911	1	cyclic	2	12447	13.66	0	Unknown
ec1056	chr6:7510993-7512130_-	1138	1	cyclic	8	7546	6.63	0	Unknown
ec1057	chr14:118116296-118117035_+	740	1	cyclic	29	113437	153.29	0	Unknown
ec1058	chr8:120083521-120084251_+	731	1	cyclic	2	7306	9.99	0	Unknown
ec1059	chr5:24958428-24959169_-	742	1	cyclic	1	8768	11.82	0	Unknown
ec1060	chr7:127657129-127658193_+	1065	1	cyclic	2	10726	10.07	0	Unknown
ec1061	chr7:134822207-134822971_+	765	1	cyclic	4	10632	13.90	0	Unknown
ec1062	chr5:65453948-65457190_-	3243	1	cyclic	12	28965	8.93	0	Unknown
ec1063	chr16:63161308-63161660_-	353	1	cyclic	1	9886	28.01	0	Unknown
ec1064	chr6:91570381-91571156_-	776	1	cyclic	4	15354	19.79	0	Unknown
ec1065	chr10:121413457-121414006_-,chr14:25209310-25209657_-	898	2	cyclic	5	29154	32.47	0	Unknown
ec1066	chr1:47271359-47272439_+	1081	1	cyclic	3	11237	10.40	0	Unknown
ec1067	chrX:10995697-11002909_+	7213	1	cyclic	5	38696	5.36	0	Unknown
ec1068	chr1:55421567-55422140_-	574	1	cyclic	5	6918	12.05	0	Unknown
ec1069	chr3:54897745-54898808_-	1064	1	cyclic	2	17541	16.49	0	Unknown
ec1070	chr6:38403768-38405872_+	2105	1	cyclic	10	44675	21.22	0	Unknown
ec1071	chr16:86157619-86157959_-	341	1	cyclic	2	2392	7.01	0	Unknown
ec1072	chr10:56399689-56400998_-	1310	1	cyclic	2	26102	19.93	0	Unknown
ec1073	chr12:12053560-12054165_-	606	1	cyclic	5	64867	107.04	0	Unknown
ec1074	chr8:77330578-77331252_+	675	1	cyclic	5	4634	6.87	0	Unknown
ec1075	chr2:155722651-155723392_-	742	1	cyclic	8	19506	26.29	0	Unknown
ec1076	chr10:99150225-99150766_-	542	1	cyclic	4	7627	14.07	0	Unknown
ec1077	chr13:33933740-33934067_-	328	1	cyclic	3	27715	84.50	0	Unknown
ec1078	chr16:30019173-30020607_+	1435	1	cyclic	6	14788	10.31	0	Unknown
ec1079	chr16:30944362-30944916_-	555	1	cyclic	4	18768	33.82	0	Unknown
ec1080	chr4:143181676-143182011_+	336	1	cyclic	7	19959	59.40	0	Unknown
ec1081	chr16:96854115-96854497_+	383	1	cyclic	3	11073	28.91	0	Unknown
ec1082	chr8:75795008-75795391_-	384	1	cyclic	4	18489	48.15	0	Unknown
ec1083	chr11:53917940-53918434_-	495	1	cyclic	1	24458	49.41	0	Unknown
ec1084	chr2:107018662-107019937_-	1276	1	cyclic	4	9129	7.15	0	Unknown
ec1085	chr11:103079646-103080703_-	1058	1	cyclic	4	9374	8.86	0	Unknown
ec1086	chr4:62347898-62348224_-	327	1	cyclic	51	185462	567.16	0	Unknown
ec1087	chr18:46589152-46590070_-	919	1	cyclic	19	57762	62.85	0	Unknown
ec1088	chr2:149528071-149528831_+	761	1	cyclic	2	17643	23.18	0	Unknown
ec1089	chr10:18107010-18107686_-	677	1	cyclic	1	5437	8.03	0	Unknown
ec1090	chr17:46294937-46295484_+	548	1	cyclic	17	84536	154.26	0	Unknown
ec1091	chr17:82987648-82988026_+	379	1	cyclic	3	9390	24.78	0	Unknown
ec1092	chr11:80862943-80863231_+,chr19:3608580-3609664_+	1374	2	non-cyclic	12	35462	25.81	0	Unknown
ec1093	chr3:101033716-101036201_-	2486	1	cyclic	6	33898	13.64	0	Unknown
ec1094	chr3:135764941-135765324_-	384	1	cyclic	5	13219	34.42	0	Unknown
ec1095	chr8:28114038-28114536_+	499	1	cyclic	2	3214	6.44	0	Unknown
ec1096	chr16:81329961-81330674_-	714	1	cyclic	1	4231	5.93	0	Unknown
ec1097	chr9:32076615-32077753_+	1139	1	cyclic	2	7414	6.51	0	Unknown
ec1098	chr11:113545096-113548355_-	3260	1	cyclic	4	20709	6.35	0	Unknown
ec1099	chr4:83149951-83151483_-	1533	1	cyclic	1	12191	7.95	0	Unknown
ec1100	chr7:51264131-51264518_+	388	1	cyclic	22	35895	92.51	0	Unknown
ec1101	chr4:9508407-9509390_+	984	1	cyclic	3	8904	9.05	0	Unknown
ec1102	chr16:46847517-46848267_+	751	1	cyclic	25	74975	99.83	0	Unknown
ec1103	chr15:102725848-102726917_+	1070	1	cyclic	1	10645	9.95	0	Unknown
ec1104	chr16:97945742-97946038_+,chr9:76829635-76830309_+,chr17:56688324-56689176_-	1825	3	non-cyclic	9	11493	6.30	0	Unknown
ec1105	chr9:82973430-82975960_-	2531	1	cyclic	7	25058	9.90	0	Unknown
ec1106	chr7:145107703-145108923_+	1221	1	cyclic	3	19162	15.69	0	Unknown
ec1107	chr17:14141016-14141382_-	367	1	cyclic	171	539395	1469.74	0	Unknown
ec1108	chr18:83199108-83199491_-	384	1	cyclic	2	4699	12.24	0	Unknown
ec1109	chr3:95882221-95882638_+,chr11:22279052-22279550_+	917	2	cyclic	9	20490	22.34	0	Unknown
ec1110	chr17:31891732-31892153_-	422	1	cyclic	8	23289	55.19	0	Unknown
ec1111	chr3:129912742-129913495_+	754	1	cyclic	5	23571	31.26	0	Unknown
ec1112	chr15:83945007-83945281_+	275	1	cyclic	2	2126	7.73	0	Unknown
ec1113	chr9:54406390-54407567_+	1178	1	cyclic	1	16349	13.88	0	Unknown
ec1114	chr11:77643671-77644800_+,chr15:74589566-74589840_-	1405	2	cyclic	1	19554	13.92	0	Unknown
ec1115	chrX:132834909-132835259_+	351	1	cyclic	71	213712	608.87	0	Unknown
ec1116	chr12:84894575-84894939_+	365	1	cyclic	4	8254	22.61	0	Unknown
ec1117	chr17:81831266-81832696_-	1431	1	cyclic	4	13486	9.42	0	Unknown
ec1118	chr13:43187724-43188116_-	393	1	cyclic	1	6149	15.65	0	Unknown
ec1119	chr11:57934872-57936781_-	1910	1	cyclic	4	21957	11.50	0	Unknown
ec1120	chr11:72133336-72137148_+	3813	1	cyclic	3	20824	5.46	0	Unknown
ec1121	chr8:83971186-83971852_-	667	1	cyclic	8	47944	71.88	0	Unknown
ec1122	chr12:14154992-14155496_-	505	1	cyclic	2	3303	6.54	0	Unknown
ec1123	chr15:85747910-85748262_+	353	1	cyclic	2	4579	12.97	0	Unknown
ec1124	chr4:135009541-135010579_+	1039	1	cyclic	11	51915	49.97	0	Unknown
ec1125	chr17:82824456-82824820_-	365	1	cyclic	2	14155	38.78	0	Unknown
ec1126	chr12:98252064-98253864_-	1801	1	cyclic	14	37540	20.84	0	Unknown
ec1127	chr11:98338714-98340120_-	1407	1	cyclic	1	11048	7.85	0	Unknown
ec1128	chr3:102317239-102319970_-	2732	1	cyclic	1	29918	10.95	0	Unknown
ec1129	chr11:68346095-68346462_-	368	1	cyclic	2	2545	6.92	0	Unknown
ec1130	chr16:17456303-17457697_-	1395	1	cyclic	1	22354	16.02	0	Unknown
ec1131	chr5:119171174-119171531_-	358	1	cyclic	2	6166	17.22	0	Unknown
