id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status
ec1130	chr7:40566413-40567352_-	940	1	cyclic	1	4696	5.00	0	Unknown
ec1131	chr9:86095190-86095562_+	373	1	cyclic	7	42782	114.70	0	Unknown
ec1132	chr1:179697430-179709012_-	11583	1	cyclic	47	141016	12.17	0	Unknown
ec1133	chr11:9420808-9422520_-	1713	1	cyclic	51	143672	83.87	0	Unknown
ec1134	chr8:72575717-72577481_+	1765	1	cyclic	52	142208	80.57	0	Unknown
ec1135	chr1:63755332-63755549_+	218	1	cyclic	143	520991	2389.87	0	Unknown
ec1136	chr19:44108654-44113127_+	4474	1	cyclic	457	1792708	400.69	0	Unknown
ec1137	chr4:145562373-145573878_-	11506	1	cyclic	318	1342667	116.69	0	Unknown
ec1138	chr1:83209717-83211748_+	2032	1	cyclic	116	503903	247.98	0	Unknown
ec1139	chr7:96880008-96886202_-	6195	1	cyclic	159	640519	103.39	0	Unknown
ec1140	chr8:102996671-103001653_-	4983	1	cyclic	145	547849	109.94	0	Unknown
ec1141	chr5:102158060-102170207_-	12148	1	cyclic	51	110616	9.11	0	Unknown
ec1142	chr6:29635784-29642913_-	7130	1	cyclic	26	115922	16.26	0	Unknown
ec1143	chr3:29345367-29351230_+	5864	1	cyclic	112	440705	75.15	0	Unknown
ec1144	chr1:136010566-136016715_-	6150	1	cyclic	70	270121	43.92	0	Unknown
ec1145	chr8:7980713-7984947_+	4235	1	cyclic	41	144490	34.12	0	Unknown
ec1146	chr11:58019238-58022522_-	3285	1	cyclic	52	195696	59.57	0	Unknown
ec1147	chr7:56768631-56771113_+	2483	1	cyclic	19	89823	36.18	0	Unknown
ec1148	chr7:19529918-19532776_+	2859	1	cyclic	66	194320	67.97	0	Unknown
ec1149	chr17:85606684-85616855_+	10172	1	cyclic	229	1027259	100.99	0	Unknown
ec1150	chrX:8975255-8976669_+	1415	1	cyclic	130	285257	201.60	0	Unknown
ec1151	chr10:11512997-11515870_-	2874	1	cyclic	48	179846	62.58	0	Unknown
ec1152	chr17:79495105-79499436_-	4332	1	cyclic	31	228273	52.69	0	Unknown
ec1153	chr3:86782820-86785303_-	2484	1	cyclic	54	316990	127.61	0	Unknown
ec1154	chr3:72857515-72860982_+	3468	1	cyclic	4	20951	6.04	0	Unknown
ec1155	chr8:28367279-28371937_+	4659	1	cyclic	182	550178	118.09	0	Unknown
ec1156	chr9:95136938-95137540_+,chr1:183130398-183130950_+	1156	2	cyclic	132	446084	385.89	0	Unknown
ec1157	chr11:50138549-50140357_+	1809	1	cyclic	6	27084	14.97	0	Unknown
ec1158	chr4:54394153-54398704_-	4552	1	cyclic	17	44490	9.77	0	Unknown
ec1159	chr8:86286473-86289235_-	2763	1	cyclic	35	153956	55.72	0	Unknown
ec1160	chr4:112095460-112100871_-	5412	1	cyclic	13	38768	7.16	0	Unknown
ec1161	chr10:124875778-124877221_-	1444	1	cyclic	60	223090	154.49	0	Unknown
ec1162	chr10:61383592-61386423_+	2832	1	cyclic	29	149854	52.91	0	Unknown
ec1163	chr12:44783736-44789025_-	5290	1	cyclic	71	306380	57.92	0	Unknown
ec1164	chr13:3999918-4008683_-	8766	1	cyclic	287	1086370	123.93	0	Unknown
ec1165	chr10:114612195-114620595_+	8401	1	cyclic	271	980348	116.69	0	Unknown
ec1166	chr8:104420401-104427497_+	7097	1	cyclic	136	537708	75.77	0	Unknown
ec1167	chr8:25784966-25787364_-	2399	1	cyclic	73	326753	136.20	0	Unknown
ec1168	chrX:151723987-151730458_+	6472	1	cyclic	134	299030	46.20	0	Unknown
ec1169	chr9:33200292-33200928_-,chr9:60793788-60796009_-	2859	2	cyclic	20	42377	14.82	0	Unknown
ec1170	chr1:139353612-139357740_+	4129	1	cyclic	33	74459	18.03	0	Unknown
ec1171	chr18:32962037-32962727_+	691	1	cyclic	14	107542	155.63	0	Unknown
ec1172	chr16:59245019-59247946_+	2928	1	cyclic	9	18564	6.34	0	Unknown
ec1173	chr10:24512707-24514153_+	1447	1	cyclic	79	257252	177.78	0	Unknown
ec1174	chr10:28721508-28721968_+	461	1	cyclic	154	751448	1630.04	0	Unknown
ec1175	chr7:57279882-57280652_-	771	1	cyclic	15	32569	42.24	0	Unknown
ec1176	chr6:5888951-5895958_-	7008	1	cyclic	204	1005146	143.43	0	Unknown
ec1177	chr12:73073339-73074722_+	1384	1	cyclic	63	130620	94.38	0	Unknown
ec1178	chr9:76064705-76071501_+	6797	1	cyclic	30	109252	16.07	0	Unknown
ec1179	chr7:109330894-109338753_+	7860	1	cyclic	272	1180015	150.13	0	Unknown
ec1180	chr3:95769392-95771987_-	2596	1	cyclic	28	99854	38.46	0	Unknown
ec1181	chr19:17558240-17558795_+	556	1	cyclic	193	711974	1280.53	0	Unknown
ec1182	chr14:49584448-49585863_+	1416	1	cyclic	34	91192	64.40	0	Unknown
ec1183	chr4:119436529-119438010_+	1482	1	cyclic	14	50180	33.86	0	Unknown
ec1184	chr18:38699077-38704890_-,chr18:3799127-3799335_+	6023	2	cyclic	123	387577	64.35	0	Unknown
ec1185	chr6:47964099-47966470_-	2372	1	cyclic	12	39079	16.48	0	Unknown
ec1186	chr3:25066841-25068407_-	1567	1	cyclic	21	64868	41.40	0	Unknown
ec1187	chr15:89151497-89156603_-	5107	1	cyclic	152	402447	78.80	0	Unknown
ec1188	chr1:101286510-101289021_+	2512	1	cyclic	10	22967	9.14	0	Unknown
ec1189	chr9:36023271-36024397_+	1127	1	cyclic	12	25013	22.19	0	Unknown
ec1190	chr11:60664133-60665858_+,chr11:60229239-60237795_+	10283	2	cyclic	222	863491	83.97	0	Unknown
ec1191	chr2:39507704-39510288_-	2585	1	cyclic	67	207012	80.08	0	Unknown
ec1192	chr5:123503059-123519957_+	16899	1	cyclic	60	190026	11.24	0	Unknown
ec1193	chr8:103048280-103051614_+	3335	1	cyclic	35	96082	28.81	0	Unknown
ec1194	chr1:136391170-136392920_+	1751	1	cyclic	19	77959	44.52	0	Unknown
ec1195	chr19:33250492-33253509_-	3018	1	cyclic	58	168812	55.94	0	Unknown
ec1196	chr2:97479106-97482496_+	3391	1	cyclic	18	79153	23.34	0	Unknown
ec1197	chr1:94416663-94422120_-	5458	1	cyclic	71	243253	44.57	0	Unknown
ec1198	chr13:15049412-15051550_+	2139	1	cyclic	50	126816	59.29	0	Unknown
ec1199	chr1:50972904-50974708_-	1805	1	cyclic	142	353529	195.86	0	Unknown
ec1200	chr16:16595357-16599009_-	3653	1	cyclic	60	232336	63.60	0	Unknown
ec1201	chr4:100824164-100831792_+	7629	1	cyclic	28	132378	17.35	0	Unknown
ec1202	chr11:77786456-77789774_+	3319	1	cyclic	23	72952	21.98	0	Unknown
ec1203	chr2:94026757-94034692_-	7936	1	cyclic	356	1360092	171.38	0	Unknown
ec1204	chr5:26597859-26599957_-	2099	1	cyclic	139	467134	222.55	0	Unknown
ec1205	chr11:105367339-105369056_+	1718	1	cyclic	3	15217	8.86	0	Unknown
ec1206	chr6:11988651-11993940_+	5290	1	cyclic	301	1075935	203.39	0	Unknown
ec1207	chr2:147355490-147356639_+	1150	1	cyclic	2	21523	18.72	0	Unknown
ec1208	chr19:44719861-44728321_+	8461	1	cyclic	101	366591	43.33	0	Unknown
ec1209	chr10:4519203-4520926_-	1724	1	cyclic	28	175161	101.60	0	Unknown
ec1210	chr3:51342667-51343386_+	720	1	cyclic	11	34601	48.06	0	Unknown
ec1211	chr12:41323695-41324903_+	1209	1	cyclic	94	233712	193.31	0	Unknown
ec1212	chr5:13919120-13925282_-	6163	1	cyclic	95	430917	69.92	0	Unknown
ec1213	chr6:101234449-101242518_-	8070	1	cyclic	370	1652828	204.81	0	Unknown
ec1214	chr19:35551698-35552480_-	783	1	cyclic	42	127586	162.95	0	Unknown
ec1215	chr1:79992941-79993985_+	1045	1	cyclic	45	165119	158.01	0	Unknown
ec1216	chr9:108603415-108605430_-	2016	1	cyclic	14	43417	21.54	0	Unknown
ec1217	chr17:53771261-53775561_-	4301	1	cyclic	16	53870	12.52	0	Unknown
ec1218	chr8:25941159-25948864_-	7706	1	cyclic	46	161312	20.93	0	Unknown
ec1219	chr14:85170621-85174226_+	3606	1	cyclic	11	26381	7.32	0	Unknown
ec1220	chr8:26709773-26726803_+	17031	1	cyclic	446	2103527	123.51	0	Unknown
ec1221	chr10:67190322-67190713_+	392	1	cyclic	5	7585	19.35	0	Unknown
ec1222	chr4:126503797-126507718_+	3922	1	cyclic	85	432866	110.37	0	Unknown
ec1223	chr18:47534496-47535231_-	736	1	cyclic	2	3613	4.91	0	Unknown
ec1224	chr13:116312267-116313132_+	866	1	cyclic	11	26224	30.28	0	Unknown
ec1225	chr5:108377690-108380317_-	2628	1	cyclic	11	31534	12.00	0	Unknown
ec1226	chr1:40788565-40791123_-	2559	1	cyclic	43	154453	60.36	0	Unknown
ec1227	chr3:7366069-7368805_-	2737	1	cyclic	164	453172	165.57	0	Unknown
ec1228	chr1:57244297-57246912_+	2616	1	cyclic	54	182937	69.93	0	Unknown
ec1229	chr5:147944139-147944795_-	657	1	cyclic	82	229347	349.08	0	Unknown
ec1230	chr15:71611205-71614226_-	3022	1	cyclic	175	549902	181.97	0	Unknown
ec1231	chr2:163738459-163740238_-	1780	1	cyclic	188	610562	343.01	0	Unknown
ec1232	chr5:123235470-123237510_-	2041	1	cyclic	140	644450	315.75	0	Unknown
ec1233	chr17:7257058-7262635_-	5578	1	cyclic	39	196001	35.14	0	Unknown
ec1234	chr18:32743470-32745679_-	2210	1	cyclic	16	49528	22.41	0	Unknown
ec1235	chr11:78587580-78591698_+	4119	1	cyclic	98	332131	80.63	0	Unknown
ec1236	chr14:59653626-59654391_+	766	1	cyclic	120	411247	536.88	0	Unknown
ec1237	chr2:60210185-60212003_-	1819	1	cyclic	48	117331	64.50	0	Unknown
ec1238	chr6:71296545-71304367_-	7823	1	cyclic	77	431735	55.19	0	Unknown
ec1239	chr12:111959559-111967082_+	7524	1	cyclic	227	1025601	136.31	0	Unknown
ec1240	chr2:174385550-174388997_-	3448	1	cyclic	17	62652	18.17	0	Unknown
ec1241	chr14:10785048-10785549_-	502	1	cyclic	11	19417	38.68	0	Unknown
ec1242	chr14:24101607-24113130_-	11524	1	cyclic	108	699767	60.72	0	Unknown
ec1243	chr4:108193039-108197628_-	4590	1	cyclic	216	903472	196.83	0	Unknown
ec1244	chr11:116179433-116180117_+	685	1	cyclic	17	82124	119.89	0	Unknown
ec1245	chr1:48060652-48064748_-	4097	1	cyclic	16	44189	10.79	0	Unknown
ec1246	chr10:118438152-118444598_-	6447	1	cyclic	274	1017708	157.86	0	Unknown
ec1247	chr17:69543420-69549464_-	6045	1	cyclic	36	92795	15.35	0	Unknown
ec1248	chr6:135767855-135775738_-	7884	1	cyclic	103	426989	54.16	0	Unknown
ec1249	chr3:31028473-31038467_+	9995	1	cyclic	139	516324	51.66	0	Unknown
ec1250	chr6:52018967-52024048_-	5082	1	cyclic	75	401151	78.94	0	Unknown
ec1251	chr15:88856165-88857847_-	1683	1	cyclic	13	53741	31.93	0	Unknown
ec1252	chr3:95255640-95256446_+	807	1	cyclic	113	413763	512.72	0	Unknown
ec1253	chr6:131219530-131236190_-	16661	1	cyclic	38	123192	7.39	0	Unknown
ec1254	chr7:37000368-37002877_-	2510	1	cyclic	13	21503	8.57	0	Unknown
ec1255	chr8:85791387-85793740_+	2354	1	cyclic	63	198993	84.53	0	Unknown
ec1256	chr13:63109995-63115461_+	5467	1	cyclic	89	331172	60.58	0	Unknown
ec1257	chr2:111351204-111352277_-	1074	1	cyclic	47	140138	130.48	0	Unknown
ec1258	chr3:113824606-113833244_-	8639	1	cyclic	463	2005490	232.14	0	Unknown
ec1259	chr9:7826661-7834631_+	7971	1	cyclic	142	533142	66.89	0	Unknown
ec1260	chr12:59644829-59645150_-	322	1	cyclic	2	12974	40.29	0	Unknown
ec1261	chr5:15579894-15584757_+	4864	1	cyclic	125	524193	107.77	0	Unknown
ec1262	chr5:82807603-82815059_-	7457	1	cyclic	163	574617	77.06	0	Unknown
ec1263	chr5:136454693-136457673_-	2981	1	cyclic	4	30246	10.15	0	Unknown
ec1264	chr11:94189853-94192581_+	2729	1	cyclic	18	59786	21.91	0	Unknown
ec1265	chr15:81326122-81326982_+	861	1	cyclic	30	97806	113.60	0	Unknown
ec1266	chr3:86746457-86750500_-	4044	1	cyclic	195	697906	172.58	0	Unknown
ec1267	chr1:91484342-91484870_+,chr1:22919057-22926451_+	7924	2	cyclic	52	197272	24.90	0	Unknown
ec1268	chr11:38167046-38167343_+	298	1	cyclic	1	3534	11.86	0	Unknown
ec1269	chr9:117993567-117994638_+	1072	1	cyclic	2	14883	13.88	0	Unknown
ec1270	chr4:63734583-63737462_-	2880	1	cyclic	30	90691	31.49	0	Unknown
ec1271	chr2:154433412-154455417_-	22006	1	cyclic	35	118522	5.39	0	Unknown
ec1272	chr17:26647971-26651273_+	3303	1	cyclic	139	648604	196.37	0	Unknown
ec1273	chr4:67043430-67045499_-	2070	1	cyclic	56	140777	68.01	0	Unknown
ec1274	chr12:40435879-40449328_-	13450	1	cyclic	457	2172167	161.50	0	Unknown
ec1275	chr9:73950416-73954003_-	3588	1	cyclic	72	142514	39.72	0	Unknown
ec1276	chr4:44035098-44036733_-	1636	1	cyclic	19	78825	48.18	0	Unknown
ec1277	chr2:34184860-34185806_+	947	1	cyclic	54	181552	191.71	0	Unknown
ec1278	chr11:22561086-22564306_+	3221	1	cyclic	23	83521	25.93	0	Unknown
ec1279	chr19:60365674-60366464_-	791	1	cyclic	107	381907	482.82	0	Unknown
ec1280	chr6:36003609-36010558_-	6950	1	cyclic	111	564397	81.21	0	Unknown
ec1281	chr11:114833746-114836436_-	2691	1	cyclic	102	550600	204.61	0	Unknown
ec1282	chr10:93602435-93608447_-	6013	1	cyclic	141	510097	84.83	0	Unknown
ec1283	chr6:123878807-123881418_-	2612	1	cyclic	28	97934	37.49	0	Unknown
ec1284	chr19:36659278-36665059_+	5782	1	cyclic	126	542583	93.84	0	Unknown
ec1285	chr10:31027790-31033802_+	6013	1	cyclic	45	165850	27.58	0	Unknown
ec1286	chr13:73883848-73884691_-	844	1	cyclic	8	22685	26.88	0	Unknown
ec1287	chr7:45846263-45850994_-	4732	1	cyclic	26	75949	16.05	0	Unknown
ec1288	chr4:88078123-88079386_+	1264	1	cyclic	7	17728	14.03	0	Unknown
ec1289	chr4:116647819-116652160_-	4342	1	cyclic	265	800647	184.40	0	Unknown
ec1290	chr10:39788329-39790996_-	2668	1	cyclic	44	133842	50.17	0	Unknown
ec1291	chr2:13417397-13418120_+	724	1	cyclic	3	14946	20.64	0	Unknown
ec1292	chr9:49263481-49267516_-	4036	1	cyclic	19	129192	32.01	0	Unknown
ec1293	chr7:72548239-72562771_-	14533	1	cyclic	121	543130	37.37	0	Unknown
ec1294	chr17:31977971-31980422_-	2452	1	cyclic	112	485121	197.85	0	Unknown
ec1295	chr1:82376855-82397330_-	20476	1	cyclic	122	672971	32.87	0	Unknown
ec1296	chr18:40978485-40979316_-	832	1	cyclic	10	27611	33.19	0	Unknown
ec1297	chr1:49269628-49281548_+	11921	1	cyclic	223	738636	61.96	0	Unknown
ec1298	chr7:142280195-142282324_+	2130	1	cyclic	24	53082	24.92	0	Unknown
ec1299	chr15:77143876-77146215_+	2340	1	cyclic	44	108496	46.37	0	Unknown
ec1300	chr1:179128646-179132692_-	4047	1	cyclic	79	258403	63.85	0	Unknown
ec1301	chr8:31739697-31746949_-	7253	1	cyclic	252	1169644	161.26	0	Unknown
ec1302	chr10:104477755-104482234_+	4480	1	cyclic	175	682432	152.33	0	Unknown
ec1303	chr5:37731727-37735249_-	3523	1	cyclic	128	438805	124.55	0	Unknown
ec1304	chr7:30950041-30952849_-	2809	1	cyclic	8	34478	12.27	0	Unknown
ec1305	chr10:36655326-36655895_-	570	1	cyclic	3	7633	13.39	0	Unknown
ec1306	chr3:10660778-10661688_-	911	1	cyclic	6	8203	9.00	0	Unknown
ec1307	chr4:104673470-104682452_+	8983	1	cyclic	249	1122257	124.93	0	Unknown
ec1308	chr10:101916149-101922367_-	6219	1	cyclic	188	762129	122.55	0	Unknown
ec1309	chrX:166879703-166881212_-	1510	1	cyclic	12	31536	20.88	0	Unknown
ec1310	chr5:136502217-136504378_-	2162	1	cyclic	54	176354	81.57	0	Unknown
ec1311	chr14:27944612-27945793_-	1182	1	cyclic	225	920695	778.93	0	Unknown
ec1312	chr12:15359292-15360722_+	1431	1	cyclic	8	25273	17.66	0	Unknown
ec1313	chr8:11232213-11236583_-	4371	1	cyclic	26	95915	21.94	0	Unknown
ec1314	chr6:99371617-99384344_+	12728	1	cyclic	278	1176907	92.47	0	Unknown
ec1315	chr3:31390945-31394511_+	3567	1	cyclic	9	37905	10.63	0	Unknown
ec1316	chr12:95756840-95759841_+	3002	1	cyclic	22	42337	14.10	0	Unknown
ec1317	chr9:51749030-51756037_+	7008	1	cyclic	53	189505	27.04	0	Unknown
ec1318	chr19:56077067-56088213_+	11147	1	cyclic	51	264936	23.77	0	Unknown
ec1319	chr1:8388453-8395203_-	6751	1	cyclic	34	49775	7.37	0	Unknown
ec1320	chr14:76428000-76433094_+	5095	1	cyclic	90	377544	74.10	0	Unknown
ec1321	chr9:57546008-57548556_-	2549	1	cyclic	31	158341	62.12	0	Unknown
ec1322	chr13:113981597-113983832_-	2236	1	cyclic	65	144319	64.54	0	Unknown
ec1323	chr18:51421718-51430201_-	8484	1	cyclic	356	1336294	157.51	0	Unknown
ec1324	chr3:108622589-108632898_-	10310	1	cyclic	219	1061351	102.94	0	Unknown
ec1325	chr18:85353745-85355495_+	1751	1	cyclic	130	469956	268.39	0	Unknown
ec1326	chr12:29356839-29364118_+	7280	1	cyclic	147	619195	85.05	0	Unknown
ec1327	chr2:8570349-8570632_-	284	1	cyclic	29	100029	352.21	0	Unknown
ec1328	chr1:153283660-153285442_+	1783	1	cyclic	32	161620	90.64	0	Unknown
ec1329	chr4:5435929-5440667_+	4739	1	cyclic	60	274223	57.87	0	Unknown
ec1330	chr15:88428037-88431475_+	3439	1	cyclic	20	50688	14.74	0	Unknown
ec1331	chr9:71754483-71755423_+	941	1	cyclic	29	75598	80.34	0	Unknown
ec1332	chr16:47805625-47810908_+	5284	1	cyclic	21	64610	12.23	0	Unknown
ec1333	chr6:123092344-123092892_-	549	1	cyclic	55	134577	245.13	0	Unknown
ec1334	chr11:23660106-23669702_-	9597	1	cyclic	94	368711	38.42	0	Unknown
ec1335	chr1:41801498-41811403_+	9906	1	cyclic	384	1838424	185.59	0	Unknown
ec1336	chr11:107073381-107077442_-	4062	1	cyclic	33	151129	37.21	0	Unknown
ec1337	chr4:134326276-134326719_+	444	1	cyclic	312	1242254	2797.87	0	Unknown
ec1338	chrX:80728762-80734412_-	5651	1	cyclic	108	311572	55.14	0	Unknown
ec1339	chr14:78082941-78088521_-	5581	1	cyclic	31	154184	27.63	0	Unknown
ec1340	chr8:116290526-116292036_+	1511	1	cyclic	18	69157	45.77	0	Unknown
ec1341	chr17:72090551-72095054_-	4504	1	cyclic	14	37829	8.40	0	Unknown
ec1342	chr7:97897245-97901429_-	4185	1	cyclic	141	617973	147.66	0	Unknown
ec1343	chr9:106969400-106972379_-	2980	1	cyclic	47	171375	57.51	0	Unknown
ec1344	chr16:44767363-44770841_+	3479	1	cyclic	58	143747	41.32	0	Unknown
ec1345	chr11:60369748-60370792_+	1045	1	cyclic	17	62079	59.41	0	Unknown
ec1346	chr3:135218929-135224263_+	5335	1	cyclic	181	776906	145.62	0	Unknown
ec1347	chr14:101849490-101850656_-	1167	1	cyclic	29	128388	110.02	0	Unknown
ec1348	chr6:59297941-59299359_-	1419	1	cyclic	80	257947	181.78	0	Unknown
ec1349	chr11:77507673-77510253_-	2581	1	cyclic	18	42082	16.30	0	Unknown
ec1350	chr15:7766974-7775321_+	8348	1	cyclic	119	407626	48.83	0	Unknown
ec1351	chr10:18172226-18173302_+	1077	1	cyclic	121	571628	530.76	0	Unknown
ec1352	chr18:23919382-23920136_-	755	1	cyclic	2	5202	6.89	0	Unknown
ec1353	chr4:35584270-35586764_-	2495	1	cyclic	99	321112	128.70	0	Unknown
ec1354	chr12:65579190-65579792_-	603	1	cyclic	59	204799	339.63	0	Unknown
ec1355	chr12:80955080-80960738_-	5659	1	cyclic	56	224898	39.74	0	Unknown
ec1356	chr15:46634455-46635898_-	1444	1	cyclic	38	97577	67.57	0	Unknown
ec1357	chr6:53377445-53378041_+	597	1	cyclic	3	4775	8.00	0	Unknown
ec1358	chr10:18311875-18313022_+	1148	1	cyclic	78	154554	134.63	0	Unknown
ec1359	chr3:85343677-85350338_+	6662	1	cyclic	101	341382	51.24	0	Unknown
ec1360	chr14:29585687-29587043_-	1357	1	cyclic	21	47343	34.89	0	Unknown
ec1361	chr13:92255355-92258732_-	3378	1	cyclic	24	98437	29.14	0	Unknown
ec1362	chr9:41211170-41220366_+	9197	1	cyclic	37	182979	19.90	0	Unknown
ec1363	chr10:76249319-76249722_-,chr15:7909022-7909985_-	1368	2	cyclic	10	27160	19.85	0	Unknown
ec1364	chr4:149611356-149619260_+	7905	1	cyclic	489	2518056	318.54	0	Unknown
ec1365	chr1:147418101-147420050_-	1950	1	cyclic	69	202078	103.63	0	Unknown
ec1366	chr3:51551380-51552301_+	922	1	cyclic	31	70095	76.02	0	Unknown
ec1367	chr10:30563734-30567082_+	3349	1	cyclic	69	236110	70.50	0	Unknown
ec1368	chr4:68272106-68277136_+	5031	1	cyclic	194	717581	142.63	0	Unknown
ec1369	chr2:164661527-164668386_+,chr19:50651296-50651824_+	7389	2	non-cyclic	27	42792	5.79	0	Unknown
ec1370	chr13:25123588-25125147_-	1560	1	cyclic	43	182536	117.01	0	Unknown
ec1371	chr7:5139701-5141113_-	1413	1	cyclic	17	28551	20.21	0	Unknown
ec1372	chr14:16513630-16517835_-	4206	1	cyclic	25	55668	13.24	0	Unknown
ec1373	chr19:43869662-43872427_-	2766	1	cyclic	17	62713	22.67	0	Unknown
ec1374	chr2:9793688-9797208_-	3521	1	cyclic	86	238592	67.76	0	Unknown
ec1375	chr10:36148821-36149243_+	423	1	cyclic	7	55565	131.36	0	Unknown
ec1376	chr11:73002871-73007776_-	4906	1	cyclic	279	983700	200.51	0	Unknown
ec1377	chr19:20468674-20475270_+	6597	1	cyclic	91	297758	45.14	0	Unknown
ec1378	chr13:10474720-10476341_+	1622	1	cyclic	9	23721	14.62	0	Unknown
ec1379	chr17:10881872-10885175_+	3304	1	cyclic	18	52389	15.86	0	Unknown
ec1380	chr3:125032380-125034796_-	2417	1	cyclic	66	242063	100.15	0	Unknown
ec1381	chr4:24772135-24778508_-	6374	1	cyclic	82	340520	53.42	0	Unknown
ec1382	chr6:8590968-8595827_-	4860	1	cyclic	83	408817	84.12	0	Unknown
ec1383	chr13:75604259-75608407_-	4149	1	cyclic	46	179978	43.38	0	Unknown
ec1384	chr1:125595959-125601695_+	5737	1	cyclic	32	103334	18.01	0	Unknown
ec1385	chr2:34149458-34152624_-	3167	1	cyclic	100	320787	101.29	0	Unknown
ec1386	chr1:146103443-146111592_-	8150	1	cyclic	59	138790	17.03	0	Unknown
ec1387	chr4:126332196-126334898_+	2703	1	cyclic	31	97217	35.97	0	Unknown
ec1388	chr18:84803776-84804285_-	510	1	cyclic	29	144064	282.48	0	Unknown
ec1389	chr13:115700872-115703189_+	2318	1	cyclic	52	145800	62.90	0	Unknown
ec1390	chr1:23332131-23334126_+	1996	1	cyclic	13	30865	15.46	0	Unknown
ec1391	chr11:70418921-70421925_+	3005	1	cyclic	174	612064	203.68	0	Unknown
ec1392	chr3:82393947-82402891_-	8945	1	cyclic	437	2158969	241.36	0	Unknown
ec1393	chr15:70797748-70799956_-	2209	1	cyclic	20	69896	31.64	0	Unknown
ec1394	chr1:126741621-126745201_-	3581	1	cyclic	119	451344	126.04	0	Unknown
ec1395	chr4:10556108-10558802_-	2695	1	cyclic	19	63615	23.60	0	Unknown
ec1396	chr3:113202309-113203421_+	1113	1	cyclic	30	126592	113.74	0	Unknown
ec1397	chr15:33363690-33373104_-,chr15:55983525-55992207_+	18098	2	non-cyclic	473	1826907	100.95	0	Unknown
ec1398	chr12:100707023-100707757_+	735	1	cyclic	10	57042	77.61	0	Unknown
ec1399	chr13:36421007-36429810_-	8804	1	cyclic	100	478464	54.35	0	Unknown
ec1400	chr4:9212899-9214643_+	1745	1	cyclic	15	30290	17.36	0	Unknown
ec1401	chr6:76902043-76910570_+	8528	1	cyclic	275	876920	102.83	0	Unknown
ec1402	chr5:52083695-52092413_-	8719	1	cyclic	116	587942	67.43	0	Unknown
ec1403	chr13:113059840-113060263_+	424	1	cyclic	1	2504	5.91	0	Unknown
ec1404	chr12:40836525-40839827_-	3303	1	cyclic	41	203609	61.64	0	Unknown
ec1405	chr11:27027614-27038815_-	11202	1	cyclic	138	555200	49.56	0	Unknown
ec1406	chr3:10173162-10177669_+	4508	1	cyclic	17	66675	14.79	0	Unknown
ec1407	chr6:48669744-48670149_+	406	1	cyclic	33	174436	429.65	0	Unknown
ec1408	chr19:3374435-3380133_+	5699	1	cyclic	12	32957	5.78	0	Unknown
ec1409	chr4:139164101-139166391_-	2291	1	cyclic	59	190527	83.16	0	Unknown
ec1410	chr5:127156066-127158221_+	2156	1	cyclic	12	48708	22.59	0	Unknown
ec1411	chr9:32201588-32204447_+	2860	1	cyclic	33	104046	36.38	0	Unknown
ec1412	chr14:17900544-17906320_-	5777	1	cyclic	126	440440	76.24	0	Unknown
ec1413	chr8:77930535-77932674_+	2140	1	cyclic	8	15679	7.33	0	Unknown
ec1414	chr6:125273840-125276481_-	2642	1	cyclic	97	284827	107.81	0	Unknown
ec1415	chr17:30145237-30146614_-	1378	1	cyclic	35	122612	88.98	0	Unknown
ec1416	chr5:148826247-148831462_-	5216	1	cyclic	42	140301	26.90	0	Unknown
ec1417	chr3:128842343-128845350_-	3008	1	cyclic	221	666958	221.73	0	Unknown
ec1418	chr14:11609510-11617653_+	8144	1	cyclic	13	61527	7.55	0	Unknown
ec1419	chr15:83303921-83305787_+	1867	1	cyclic	80	259671	139.08	0	Unknown
ec1420	chr13:13717334-13726825_+	9492	1	cyclic	402	1695607	178.64	0	Unknown
ec1421	chr5:142536555-142538422_-	1868	1	cyclic	177	420532	225.12	0	Unknown
ec1422	chr3:157949335-157959019_+	9685	1	cyclic	148	558003	57.62	0	Unknown
ec1423	chr4:53748934-53750213_-	1280	1	cyclic	5	7135	5.57	0	Unknown
ec1424	chr17:48398556-48400503_-	1948	1	cyclic	19	106667	54.76	0	Unknown
ec1425	chr4:52458834-52463718_-	4885	1	cyclic	128	395548	80.97	0	Unknown
ec1426	chr17:35418692-35419176_-	485	1	cyclic	1	4648	9.58	0	Unknown
ec1427	chr5:3233134-3242172_-	9039	1	cyclic	54	233367	25.82	0	Unknown
ec1428	chr15:5673313-5680385_+	7073	1	cyclic	37	128355	18.15	0	Unknown
ec1429	chr4:82951708-82953036_+	1329	1	cyclic	172	506114	380.82	0	Unknown
ec1430	chr7:94813699-94824340_-	10642	1	cyclic	222	923759	86.80	0	Unknown
ec1431	chr3:27461978-27464288_+	2311	1	cyclic	4	27482	11.89	0	Unknown
ec1432	chr6:72628396-72631104_+	2709	1	cyclic	9	51148	18.88	0	Unknown
ec1433	chr14:16030391-16032956_+	2566	1	cyclic	49	149834	58.39	0	Unknown
ec1434	chr17:84697467-84703638_+	6172	1	cyclic	45	185688	30.09	0	Unknown
ec1435	chr19:19666123-19667554_+	1432	1	cyclic	14	35001	24.44	0	Unknown
ec1436	chr19:6410048-6418288_+	8241	1	cyclic	33	128885	15.64	0	Unknown
