id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status
ec1937	chr12:74171442-74174708_+	3267	1	cyclic	10	25829	7.91	0	Unknown
ec1938	chr1:24240467-24244510_+	4044	1	cyclic	8	29549	7.31	0	Unknown
ec1939	chr17:59076135-59087989_+	11855	1	cyclic	85	222790	18.79	0	Unknown
ec1940	chr5:41811303-41827077_+	15775	1	cyclic	33	75789	4.80	0	Unknown
ec1941	chr11:101258353-101258746_+	394	1	cyclic	5	7548	19.16	0	Unknown
ec1942	chr6:17151389-17157989_+	6601	1	cyclic	22	81795	12.39	0	Unknown
ec1943	chr2:171614126-171615422_+	1297	1	cyclic	24	44774	34.52	0	Unknown
ec1944	chr5:89151026-89160546_+	9521	1	cyclic	76	204461	21.47	0	Unknown
ec1945	chr14:103713091-103717638_+	4548	1	cyclic	6	27162	5.97	0	Unknown
ec1946	chr1:88210572-88214734_+	4163	1	cyclic	42	137831	33.11	0	Unknown
ec1947	chr8:86050965-86058593_+	7629	1	cyclic	26	101372	13.29	0	Unknown
ec1948	chr5:142114752-142116260_+	1509	1	cyclic	22	52519	34.80	0	Unknown
ec1949	chr9:83626710-83629404_+	2695	1	cyclic	11	19183	7.12	0	Unknown
ec1950	chr18:60822653-60840883_+	18231	1	cyclic	27	120972	6.64	0	Unknown
ec1951	chr17:20955658-20957388_+	1731	1	cyclic	4	12344	7.13	0	Unknown
ec1952	chr17:27241635-27244956_+	3322	1	cyclic	31	91914	27.67	0	Unknown
ec1953	chr14:64275815-64290578_+	14764	1	cyclic	41	138943	9.41	0	Unknown
ec1954	chr2:14659979-14661402_+	1424	1	cyclic	7	14048	9.87	0	Unknown
ec1955	chr4:69338843-69348791_+	9949	1	cyclic	112	323724	32.54	0	Unknown
ec1956	chr10:58366718-58370294_+	3577	1	cyclic	15	32214	9.01	0	Unknown
ec1957	chr12:24427840-24454315_+	26476	1	cyclic	134	463926	17.52	0	Unknown
ec1958	chr16:46188721-46195745_+	7025	1	cyclic	53	108953	15.51	0	Unknown
ec1959	chr10:103082365-103084993_+	2629	1	cyclic	38	65608	24.96	0	Unknown
ec1960	chr10:5988077-5991336_+,chr10:5972451-5975890_+	6700	2	non-cyclic	18	47041	7.02	0	Unknown
ec1961	chr6:91526219-91540275_+	14057	1	cyclic	27	77823	5.54	0	Unknown
ec1962	chr15:99209730-99211145_+	1416	1	cyclic	60	123376	87.13	0	Unknown
ec1963	chr16:76358554-76365928_+	7375	1	cyclic	115	284153	38.53	0	Unknown
ec1964	chr15:40533568-40535844_+	2277	1	cyclic	6	13003	5.71	0	Unknown
ec1965	chr3:30249385-30250083_+	699	1	cyclic	3	20586	29.45	0	Unknown
ec1966	chr7:124417166-124442654_+	25489	1	cyclic	143	512719	20.12	0	Unknown
ec1967	chr14:60855335-60857416_+	2082	1	cyclic	4	16456	7.90	0	Unknown
ec1968	chr1:151369031-151370902_+	1872	1	cyclic	13	21540	11.51	0	Unknown
ec1969	chr12:35659088-35665153_+	6066	1	cyclic	40	84783	13.98	0	Unknown
ec1970	chr12:91832550-91837398_+	4849	1	cyclic	15	25968	5.36	0	Unknown
ec1971	chr6:18864902-18868823_+,chr6:18858512-18860749_+	6160	2	non-cyclic	23	46152	7.49	0	Unknown
ec1972	chr18:46338249-46341249_-	3001	1	cyclic	4	18063	6.02	0	Unknown
ec1973	chr4:80681237-80681458_-,chr4:70136276-70156669_+,chr4:70120436-70120733_+,chr4:70128016-70129094_+	21993	4	cyclic	257	786586	35.77	0	Unknown
ec1974	chr19:55860991-55862755_+	1765	1	cyclic	32	63303	35.87	0	Unknown
ec1975	chr14:29090541-29099096_+	8556	1	cyclic	26	96766	11.31	0	Unknown
ec1976	chr13:98147296-98151577_+	4282	1	cyclic	98	289454	67.60	0	Unknown
ec1977	chr17:66243933-66258615_+	14683	1	cyclic	31	89469	6.09	0	Unknown
ec1978	chr1:135733452-135735534_+	2083	1	cyclic	5	10372	4.98	0	Unknown
ec1979	chr13:12582844-12586447_+	3604	1	cyclic	77	240908	66.84	0	Unknown
ec1980	chr4:56300534-56302980_+	2447	1	cyclic	46	125052	51.10	0	Unknown
ec1981	chr11:54284883-54286678_+	1796	1	cyclic	20	44963	25.04	0	Unknown
ec1982	chr7:5303349-5308096_+	4748	1	cyclic	67	251962	53.07	0	Unknown
ec1983	chr3:9134756-9143595_+	8840	1	cyclic	10	63564	7.19	0	Unknown
ec1984	chr9:20054089-20069864_+	15776	1	cyclic	104	433352	27.47	0	Unknown
ec1985	chr1:49489571-49495012_+	5442	1	cyclic	21	40712	7.48	0	Unknown
ec1986	chr7:90202643-90207305_+	4663	1	cyclic	13	28973	6.21	0	Unknown
ec1987	chr5:136266151-136277485_+	11335	1	cyclic	45	203308	17.94	0	Unknown
ec1988	chr11:82653862-82655862_+	2001	1	cyclic	16	24676	12.33	0	Unknown
ec1989	chr13:16012602-16015159_+	2558	1	cyclic	7	13740	5.37	0	Unknown
ec1990	chr17:56140190-56142115_+	1926	1	cyclic	44	123784	64.27	0	Unknown
ec1991	chr3:121175339-121178070_+	2732	1	cyclic	24	40746	14.91	0	Unknown
ec1992	chr12:27045244-27052980_+	7737	1	cyclic	40	111515	14.41	0	Unknown
ec1993	chr12:104772926-104773865_+	940	1	cyclic	35	54544	58.03	0	Unknown
ec1994	chr3:14793481-14795463_+	1983	1	cyclic	16	27987	14.11	0	Unknown
ec1995	chr12:117223305-117224864_+	1560	1	cyclic	9	12813	8.21	0	Unknown
ec1996	chr4:12534697-12535746_+	1050	1	cyclic	11	37122	35.35	0	Unknown
ec1997	chr8:83906202-83908722_+	2521	1	cyclic	29	58468	23.19	0	Unknown
ec1998	chr13:89699437-89702649_+	3213	1	cyclic	8	14723	4.58	0	Unknown
ec1999	chr17:30781442-30791470_+	10029	1	cyclic	71	302899	30.20	0	Unknown
ec2000	chr12:60998009-61002814_+	4806	1	cyclic	8	52200	10.86	0	Unknown
ec2001	chr3:68657127-68670018_+	12892	1	cyclic	80	274859	21.32	0	Unknown
ec2002	chr13:63818215-63844324_+	26110	1	cyclic	201	598740	22.93	0	Unknown
ec2003	chr2:23342608-23343557_+	950	1	cyclic	5	7549	7.95	0	Unknown
ec2004	chr3:123207889-123216263_+	8375	1	cyclic	51	139114	16.61	0	Unknown
ec2005	chr4:76724049-76727036_-	2988	1	cyclic	7	38651	12.94	0	Unknown
ec2006	chr15:41075010-41084641_+	9632	1	cyclic	67	160220	16.63	0	Unknown
ec2007	chr2:97443727-97451892_+	8166	1	cyclic	17	61794	7.57	0	Unknown
ec2008	chr4:126162861-126173744_+	10884	1	cyclic	31	73340	6.74	0	Unknown
ec2009	chr8:88406086-88411667_+	5582	1	cyclic	33	133338	23.89	0	Unknown
ec2010	chr2:64051459-64060328_+	8870	1	cyclic	10	37184	4.19	0	Unknown
ec2011	chr14:40838969-40843573_+	4605	1	cyclic	27	87694	19.04	0	Unknown
ec2012	chr2:161007307-161022570_+	15264	1	cyclic	74	224393	14.70	0	Unknown
ec2013	chr10:45439066-45441861_+	2796	1	cyclic	31	58067	20.77	0	Unknown
ec2014	chr15:43690670-43698911_+	8242	1	cyclic	37	96356	11.69	0	Unknown
ec2015	chr17:51881887-51883406_+,chr17:51892383-51895619_+	4757	2	non-cyclic	9	42356	8.90	0	Unknown
ec2016	chrX:142990231-142994613_+,chrX:142970731-142971133_+	4786	2	non-cyclic	10	35859	7.49	0	Unknown
ec2017	chr7:15952303-15953454_+	1152	1	cyclic	7	8660	7.52	0	Unknown
ec2018	chr2:148502705-148523926_+	21222	1	cyclic	115	505890	23.84	0	Unknown
ec2019	chrX:23887617-23893167_+	5551	1	cyclic	102	292393	52.67	0	Unknown
ec2020	chr3:150246289-150249955_+	3667	1	cyclic	29	66306	18.08	0	Unknown
ec2021	chr9:56899248-56901017_+	1770	1	cyclic	4	24040	13.58	0	Unknown
ec2022	chr10:23710554-23714847_+	4294	1	cyclic	77	223479	52.04	0	Unknown
ec2023	chr5:95935310-95938234_+	2925	1	cyclic	11	29799	10.19	0	Unknown
ec2024	chr9:123680807-123684755_+	3949	1	cyclic	35	88711	22.46	0	Unknown
ec2025	chr1:167367924-167370644_+	2721	1	cyclic	5	37106	13.64	0	Unknown
ec2026	chr7:66852345-66855092_+	2748	1	cyclic	47	159716	58.12	0	Unknown
ec2027	chr15:47088188-47094315_+	6128	1	cyclic	37	63518	10.37	0	Unknown
ec2028	chr11:5995211-5996719_+	1509	1	cyclic	25	149404	99.01	0	Unknown
ec2029	chr11:58820957-58828897_+	7941	1	cyclic	14	50708	6.39	0	Unknown
ec2030	chr7:88582929-88584435_+	1507	1	cyclic	7	9454	6.27	0	Unknown
ec2031	chr10:12221456-12232484_+	11029	1	cyclic	41	126318	11.45	0	Unknown
ec2032	chr14:74696048-74699325_+	3278	1	cyclic	26	71328	21.76	0	Unknown
ec2033	chr10:130416149-130423656_+	7508	1	cyclic	43	78670	10.48	0	Unknown
ec2034	chr14:13847817-13850764_+	2948	1	cyclic	9	17078	5.79	0	Unknown
ec2035	chr17:49356829-49362415_+	5587	1	cyclic	100	223169	39.94	0	Unknown
ec2036	chr17:36165448-36166260_+	813	1	cyclic	6	7440	9.15	0	Unknown
ec2037	chr17:82321633-82329463_+	7831	1	cyclic	20	56853	7.26	0	Unknown
ec2038	chr4:117546809-117553235_+	6427	1	cyclic	52	142576	22.18	0	Unknown
ec2039	chr4:6058174-6060595_+	2422	1	cyclic	11	21046	8.69	0	Unknown
ec2040	chr11:69881143-69883593_+	2451	1	cyclic	26	78898	32.19	0	Unknown
ec2041	chr18:10676915-10683907_+	6993	1	cyclic	92	283907	40.60	0	Unknown
ec2042	chr15:5288858-5292911_+	4054	1	cyclic	11	66237	16.34	0	Unknown
ec2043	chr2:98662500-98662827_+,chr2:98664879-98665222_+,chr2:98666238-98667332_+	1767	3	non-cyclic	372	207565	117.47	0	Unknown
ec2044	chr7:113911036-113916711_+	5676	1	cyclic	26	75092	13.23	0	Unknown
ec2045	chr12:88968791-88974426_+	5636	1	cyclic	11	31886	5.66	0	Unknown
ec2046	chr1:194810203-194811966_+	1764	1	cyclic	36	110721	62.77	0	Unknown
ec2047	chr7:44128057-44130327_+	2271	1	cyclic	16	25759	11.34	0	Unknown
ec2048	chr5:141535339-141537871_+	2533	1	cyclic	13	37054	14.63	0	Unknown
ec2049	chr16:30847624-30849900_+	2277	1	cyclic	12	16813	7.38	0	Unknown
ec2050	chr13:3090439-3094102_+	3664	1	cyclic	50	110008	30.02	0	Unknown
ec2051	chr7:42091305-42093313_+	2009	1	cyclic	13	14618	7.28	0	Unknown
ec2052	chr10:46851420-46866291_+	14872	1	cyclic	36	104426	7.02	0	Unknown
ec2053	chr17:59545193-59552370_+	7178	1	cyclic	13	32050	4.47	0	Unknown
ec2054	chr2:144193570-144195950_+	2381	1	cyclic	23	58203	24.44	0	Unknown
ec2055	chr2:78464558-78471293_+	6736	1	cyclic	14	37483	5.56	0	Unknown
ec2056	chr17:88159100-88161288_+	2189	1	cyclic	30	88711	40.53	0	Unknown
ec2057	chr12:89954354-89955836_+	1483	1	cyclic	3	17911	12.08	0	Unknown
ec2058	chr5:93131334-93132261_+	928	1	cyclic	10	22788	24.56	0	Unknown
ec2059	chr11:106535906-106540861_+	4956	1	cyclic	54	164307	33.15	0	Unknown
ec2060	chr6:96370823-96373357_+	2535	1	cyclic	12	40182	15.85	0	Unknown
ec2061	chr15:79789194-79791036_+	1843	1	cyclic	42	77157	41.86	0	Unknown
ec2062	chr11:110083305-110086492_+	3188	1	cyclic	28	64088	20.10	0	Unknown
ec2063	chr12:109408082-109409005_+	924	1	cyclic	1	11085	12.00	0	Unknown
ec2064	chr15:79686412-79691702_+	5291	1	cyclic	24	50949	9.63	0	Unknown
ec2065	chr11:24214927-24217546_+	2620	1	cyclic	23	64956	24.79	0	Unknown
ec2066	chr1:98003006-98004395_+	1390	1	cyclic	47	98512	70.87	0	Unknown
ec2067	chrX:161897547-161901780_+	4234	1	cyclic	6	31804	7.51	0	Unknown
ec2068	chr2:166306946-166311801_+	4856	1	cyclic	12	37454	7.71	0	Unknown
ec2069	chr15:32628215-32631575_+	3361	1	cyclic	39	82469	24.54	0	Unknown
ec2070	chr11:112288450-112301795_+	13346	1	cyclic	98	308666	23.13	0	Unknown
ec2071	chr11:5216940-5230039_+	13100	1	cyclic	108	297884	22.74	0	Unknown
ec2072	chr4:35118664-35122680_+	4017	1	cyclic	10	33867	8.43	0	Unknown
ec2073	chr1:53605303-53609594_+	4292	1	cyclic	16	72726	16.94	0	Unknown
ec2074	chr3:101077588-101082156_-	4569	1	cyclic	14	66715	14.60	0	Unknown
ec2075	chr10:58890885-58897357_+	6473	1	cyclic	48	126974	19.62	0	Unknown
ec2076	chr15:57539950-57548608_+	8659	1	cyclic	116	368583	42.57	0	Unknown
ec2077	chr5:150829197-150835511_+	6315	1	cyclic	5	25004	3.96	0	Unknown
ec2078	chr11:29212779-29230943_+	18165	1	cyclic	197	697425	38.39	0	Unknown
ec2079	chr11:106513010-106515630_+	2621	1	cyclic	6	13552	5.17	0	Unknown
ec2080	chr2:101114418-101119865_+	5448	1	cyclic	18	58506	10.74	0	Unknown
ec2081	chr1:144352161-144363966_+	11806	1	cyclic	52	161723	13.70	0	Unknown
ec2082	chr4:40695850-40700080_+	4231	1	cyclic	147	423521	100.10	0	Unknown
ec2083	chr1:159747225-159750418_+	3194	1	cyclic	27	59993	18.78	0	Unknown
ec2084	chr3:135795561-135797460_+	1900	1	cyclic	14	41422	21.80	0	Unknown
ec2085	chr14:57253065-57258116_+	5052	1	cyclic	47	95004	18.81	0	Unknown
ec2086	chr5:70091182-70101126_+	9945	1	cyclic	34	83344	8.38	0	Unknown
ec2087	chr9:64994993-65001539_+	6547	1	cyclic	148	353238	53.95	0	Unknown
ec2088	chr3:107867318-107869929_+	2612	1	cyclic	22	55699	21.32	0	Unknown
ec2089	chr3:13837169-13846300_+	9132	1	cyclic	68	215977	23.65	0	Unknown
ec2090	chr6:83065776-83068942_+	3167	1	cyclic	43	106248	33.55	0	Unknown
ec2091	chrX:7341954-7347903_+	5950	1	cyclic	91	257914	43.35	0	Unknown
ec2092	chr2:37539299-37560591_+	21293	1	cyclic	27	82647	3.88	0	Unknown
ec2093	chr8:52414255-52416589_+	2335	1	cyclic	11	12495	5.35	0	Unknown
ec2094	chr5:134688289-134690400_-	2112	1	cyclic	5	14509	6.87	0	Unknown
ec2095	chr10:39374774-39376840_+	2067	1	cyclic	26	55210	26.71	0	Unknown
ec2096	chr7:138468654-138470438_+	1785	1	cyclic	42	89081	49.91	0	Unknown
ec2097	chr13:19370609-19373807_+	3199	1	cyclic	16	37791	11.81	0	Unknown
ec2098	chr10:42846106-42852928_+	6823	1	cyclic	6	32584	4.78	0	Unknown
ec2099	chr11:35312141-35322155_+	10015	1	cyclic	80	233869	23.35	0	Unknown
ec2100	chr10:3170225-3171727_+	1503	1	cyclic	53	73488	48.89	0	Unknown
ec2101	chr4:107859733-107860493_+	761	1	cyclic	11	18284	24.03	0	Unknown
ec2102	chr13:49098631-49105755_+	7125	1	cyclic	44	106718	14.98	0	Unknown
ec2103	chr3:144762339-144762918_+	580	1	cyclic	2	2901	5.00	0	Unknown
ec2104	chr12:76652503-76660281_+	7779	1	cyclic	16	52675	6.77	0	Unknown
ec2105	chr12:43242880-43247547_+	4668	1	cyclic	25	59577	12.76	0	Unknown
ec2106	chr11:79063744-79064644_+	901	1	cyclic	13	38463	42.69	0	Unknown
ec2107	chrX:8694133-8697721_+	3589	1	cyclic	16	49248	13.72	0	Unknown
ec2108	chr1:73282670-73285189_+	2520	1	cyclic	44	124200	49.29	0	Unknown
ec2109	chr15:85826480-85835440_+	8961	1	cyclic	84	329003	36.71	0	Unknown
ec2110	chr14:122139411-122146739_+	7329	1	cyclic	22	108948	14.87	0	Unknown
ec2111	chr1:182666444-182666857_+	414	1	cyclic	10	18785	45.37	0	Unknown
ec2112	chr1:100847889-100875799_+	27911	1	cyclic	60	167460	6.00	0	Unknown
ec2113	chr3:115986300-116005229_+	18930	1	cyclic	32	135586	7.16	0	Unknown
ec2114	chr17:44313574-44317215_-	3642	1	cyclic	11	29646	8.14	0	Unknown
ec2115	chr5:147203810-147206982_-	3173	1	cyclic	11	29430	9.28	0	Unknown
ec2116	chr17:24605772-24606670_-	899	1	cyclic	3	15983	17.78	0	Unknown
ec2117	chr6:66841078-66842412_+	1335	1	cyclic	4	19451	14.57	0	Unknown
ec2118	chr16:90653331-90654287_+	957	1	cyclic	5	8807	9.20	0	Unknown
ec2119	chr4:120720723-120728359_+	7637	1	cyclic	74	242074	31.70	0	Unknown
ec2120	chr1:180156588-180163059_+	6472	1	cyclic	27	85845	13.26	0	Unknown
ec2121	chr3:104891431-104898689_-	7259	1	cyclic	18	47207	6.50	0	Unknown
ec2122	chr1:39710328-39712327_+	2000	1	cyclic	21	53387	26.69	0	Unknown
ec2123	chr11:32905866-32914209_+	8344	1	cyclic	40	132602	15.89	0	Unknown
ec2124	chr12:55640976-55656004_+	15029	1	cyclic	42	73988	4.92	0	Unknown
ec2125	chr2:172921774-172934346_-	12573	1	cyclic	28	84079	6.69	0	Unknown
ec2126	chr3:130184640-130192238_+	7599	1	cyclic	28	80417	10.58	0	Unknown
ec2127	chr18:3802607-3817075_+	14469	1	cyclic	121	353460	24.43	0	Unknown
ec2128	chr15:4627287-4645729_+	18443	1	cyclic	308	881945	47.82	0	Unknown
ec2129	chr15:22425655-22433634_+	7980	1	cyclic	45	95961	12.03	0	Unknown
ec2130	chr7:92234080-92252986_+	18907	1	cyclic	122	348654	18.44	0	Unknown
ec2131	chr10:127222888-127225783_+	2896	1	cyclic	7	24490	8.46	0	Unknown
ec2132	chr2:60111316-60136187_+	24872	1	cyclic	39	232329	9.34	0	Unknown
ec2133	chr5:68366791-68372808_+	6018	1	cyclic	50	108802	18.08	0	Unknown
ec2134	chr15:38033748-38047151_+	13404	1	cyclic	131	371796	27.74	0	Unknown
ec2135	chr12:111205257-111205950_+	694	1	cyclic	2	5644	8.13	0	Unknown
ec2136	chr10:54458993-54469617_+	10625	1	cyclic	22	50813	4.78	0	Unknown
ec2137	chr6:31710241-31711278_+	1038	1	cyclic	5	4723	4.55	0	Unknown
ec2138	chr18:52185929-52187782_+	1854	1	cyclic	11	25681	13.85	0	Unknown
ec2139	chr9:91132818-91145937_-	13120	1	cyclic	29	66610	5.08	0	Unknown
ec2140	chr16:10779862-10786936_+	7075	1	cyclic	77	235674	33.31	0	Unknown
ec2141	chr8:12479166-12479734_+	569	1	cyclic	10	24831	43.64	0	Unknown
ec2142	chr7:65363585-65364572_+	988	1	cyclic	5	6839	6.92	0	Unknown
ec2143	chr11:8431414-8432570_+	1157	1	cyclic	7	40079	34.64	0	Unknown
ec2144	chr19:37131942-37145910_+	13969	1	cyclic	77	231747	16.59	0	Unknown
ec2145	chr15:66865613-66868360_+	2748	1	cyclic	20	42539	15.48	0	Unknown
ec2146	chr2:141388384-141388945_+	562	1	cyclic	3	10507	18.70	0	Unknown
ec2147	chr7:56931087-56934649_-	3563	1	cyclic	8	24684	6.93	0	Unknown
ec2148	chrX:136714837-136716315_+	1479	1	cyclic	4	17438	11.79	0	Unknown
ec2149	chr5:113062508-113067193_+	4686	1	cyclic	28	56211	12.00	0	Unknown
ec2150	chr12:72237779-72244941_+	7163	1	cyclic	27	67924	9.48	0	Unknown
ec2151	chr18:9422673-9429730_+	7058	1	cyclic	48	184989	26.21	0	Unknown
ec2152	chr10:41098053-41110820_+	12768	1	cyclic	59	189552	14.85	0	Unknown
ec2153	chr5:37190117-37192771_+	2655	1	cyclic	5	21599	8.14	0	Unknown
ec2154	chr4:20350849-20352367_+	1519	1	cyclic	11	12514	8.24	0	Unknown
ec2155	chr5:116923834-116924568_+	735	1	cyclic	11	13139	17.88	0	Unknown
ec2156	chr5:78232961-78234031_-	1071	1	cyclic	6	8110	7.57	0	Unknown
ec2157	chr9:52409839-52410807_+	969	1	cyclic	6	10275	10.60	0	Unknown
ec2158	chr8:35580707-35581773_+	1067	1	cyclic	2	5777	5.41	0	Unknown
ec2159	chr6:142009075-142024500_+	15426	1	cyclic	191	510783	33.11	0	Unknown
ec2160	chr1:13487026-13496663_+	9638	1	cyclic	28	115144	11.95	0	Unknown
ec2161	chr9:14366444-14375845_+	9402	1	cyclic	51	154085	16.39	0	Unknown
ec2162	chr11:19336859-19338969_+	2111	1	cyclic	15	43546	20.63	0	Unknown
ec2163	chr13:104575584-104577541_-	1958	1	cyclic	10	14522	7.42	0	Unknown
ec2164	chr4:124949390-124950146_+	757	1	cyclic	4	5401	7.13	0	Unknown
ec2165	chr5:32403115-32407431_+	4317	1	cyclic	39	114227	26.46	0	Unknown
ec2166	chr12:33260672-33261997_+	1326	1	cyclic	23	49482	37.32	0	Unknown
ec2167	chr5:43330616-43331714_-	1099	1	cyclic	5	15243	13.87	0	Unknown
ec2168	chr13:6340002-6342339_+	2338	1	cyclic	16	43092	18.43	0	Unknown
ec2169	chr12:55400220-55408930_+	8711	1	cyclic	24	81141	9.31	0	Unknown
ec2170	chr10:91182537-91184195_+	1659	1	cyclic	6	19194	11.57	0	Unknown
ec2171	chr13:78944307-78946735_-	2429	1	cyclic	6	30145	12.41	0	Unknown
ec2172	chr8:12613153-12616237_+	3085	1	cyclic	9	20449	6.63	0	Unknown
ec2173	chr11:61347966-61365212_+	17247	1	cyclic	298	964631	55.93	0	Unknown
ec2174	chr12:15461116-15477956_+	16841	1	cyclic	84	176601	10.49	0	Unknown
ec2175	chr5:46749199-46760471_+	11273	1	cyclic	201	554349	49.17	0	Unknown
ec2176	chr13:80966735-80969896_+	3162	1	cyclic	34	62425	19.74	0	Unknown
ec2177	chr14:98490606-98508266_+	17661	1	cyclic	34	86788	4.91	0	Unknown
ec2178	chr7:27484779-27485710_-	932	1	cyclic	5	14265	15.31	0	Unknown
ec2179	chr10:102639596-102648808_+	9213	1	cyclic	30	119567	12.98	0	Unknown
ec2180	chr1:24611109-24618444_+	7336	1	cyclic	968	1423007	193.98	0	Unknown
ec2181	chr7:5052616-5059415_+	6800	1	cyclic	34	180375	26.53	0	Unknown
ec2182	chr2:43088764-43100155_+	11392	1	cyclic	42	137988	12.11	0	Unknown
ec2183	chr8:50698980-50721636_+	22657	1	cyclic	123	388222	17.13	0	Unknown
ec2184	chr1:164870026-164871561_+	1536	1	cyclic	24	70987	46.22	0	Unknown
ec2185	chr13:10114986-10122796_+	7811	1	cyclic	35	120515	15.43	0	Unknown
ec2186	chr11:55500796-55519118_+	18323	1	cyclic	24	128852	7.03	0	Unknown
ec2187	chrX:127446818-127462164_+	15347	1	cyclic	25	73444	4.79	0	Unknown
ec2188	chr12:61079294-61089213_+	9920	1	cyclic	40	104404	10.52	0	Unknown
ec2189	chr8:65991067-65992448_+	1382	1	cyclic	4	7561	5.47	0	Unknown
ec2190	chr9:23204279-23206045_+	1767	1	cyclic	35	79670	45.09	0	Unknown
ec2191	chrX:73407421-73414760_+	7340	1	cyclic	33	161216	21.96	0	Unknown
ec2192	chr5:49033822-49034195_-	374	1	cyclic	1	2931	7.84	0	Unknown
ec2193	chr8:87222432-87227528_+	5097	1	cyclic	44	97955	19.22	0	Unknown
ec2194	chr15:5074014-5079757_+	5744	1	cyclic	10	42110	7.33	0	Unknown
ec2195	chr10:61738922-61751095_+	12174	1	cyclic	40	174646	14.35	0	Unknown
ec2196	chr8:115346836-115350860_+	4025	1	cyclic	19	53495	13.29	0	Unknown
ec2197	chr4:91579213-91587317_+	8105	1	cyclic	102	249681	30.81	0	Unknown
ec2198	chr10:63004058-63005953_+	1896	1	cyclic	13	30476	16.07	0	Unknown
ec2199	chr8:118452041-118458187_+	6147	1	cyclic	32	108606	17.67	0	Unknown
ec2200	chr2:167950470-167953108_+	2639	1	cyclic	14	39639	15.02	0	Unknown
ec2201	chr1:10815144-10819726_+	4583	1	cyclic	10	42801	9.34	0	Unknown
ec2202	chr5:43091427-43092754_+	1328	1	cyclic	3	7011	5.28	0	Unknown
ec2203	chr9:117196326-117201889_+	5564	1	cyclic	38	116732	20.98	0	Unknown
ec2204	chr19:53008549-53010989_+	2441	1	cyclic	17	90919	37.25	0	Unknown
ec2205	chr3:60139108-60157543_-	18436	1	cyclic	45	102154	5.54	0	Unknown
ec2206	chr2:20766733-20767321_+	589	1	cyclic	17	40876	69.40	0	Unknown
ec2207	chr10:80633195-80634487_+	1293	1	cyclic	13	17606	13.62	0	Unknown
ec2208	chr2:64454568-64458215_+	3648	1	cyclic	15	61585	16.88	0	Unknown
ec2209	chr6:80435027-80443315_+	8289	1	cyclic	68	182928	22.07	0	Unknown
ec2210	chr3:95255642-95256446_+	805	1	cyclic	1	4815	5.98	0	Unknown
ec2211	chr1:90803574-90822733_+	19160	1	cyclic	59	194314	10.14	0	Unknown
ec2212	chr17:22338661-22345385_+	6725	1	cyclic	31	58084	8.64	0	Unknown
ec2213	chr11:59628807-59630116_+	1310	1	cyclic	5	19702	15.04	0	Unknown
ec2214	chr5:21158929-21161345_+	2417	1	cyclic	3	12097	5.00	0	Unknown
ec2215	chr13:23558829-23569712_+	10884	1	cyclic	34	146392	13.45	0	Unknown
ec2216	chr4:9423067-9424399_+	1333	1	cyclic	6	18056	13.55	0	Unknown
ec2217	chr1:166792801-166797975_+	5175	1	cyclic	13	39120	7.56	0	Unknown
ec2218	chr9:55999100-56002413_+	3314	1	cyclic	12	17849	5.39	0	Unknown
ec2219	chr1:47692089-47693416_+	1328	1	cyclic	8	9586	7.22	0	Unknown
ec2220	chr10:71789908-71792216_-	2309	1	cyclic	4	14778	6.40	0	Unknown
ec2221	chr3:68298270-68299200_+	931	1	cyclic	11	31685	34.03	0	Unknown
ec2222	chr2:148300552-148303384_+,chr2:148304856-148306973_+	4951	2	cyclic	42	92644	18.71	0	Unknown
ec2223	chr5:65504386-65505011_+	626	1	cyclic	47	133322	212.97	0	Unknown
ec2224	chr18:86586161-86594060_+,chr18:86581016-86583163_+	10048	2	cyclic	18	71435	7.11	0	Unknown
ec2225	chr5:34673978-34675370_+	1393	1	cyclic	64	114157	81.95	0	Unknown
ec2226	chr1:85342932-85347048_+	4117	1	cyclic	33	70277	17.07	0	Unknown
ec2227	chr1:158363146-158368912_+	5767	1	cyclic	43	91188	15.81	0	Unknown
ec2228	chr18:29218957-29219717_+	761	1	cyclic	4	6203	8.15	0	Unknown
ec2229	chr2:19001833-19003749_+	1917	1	cyclic	16	27422	14.30	0	Unknown
ec2230	chr6:27903609-27907360_+	3752	1	cyclic	16	48068	12.81	0	Unknown
ec2231	chr3:8170335-8182784_+	12450	1	cyclic	153	427848	34.37	0	Unknown
ec2232	chr5:28863529-28864421_+	893	1	cyclic	6	6806	7.62	0	Unknown
ec2233	chr3:114732072-114733655_+	1584	1	cyclic	6	9085	5.74	0	Unknown
ec2234	chr1:92649651-92651709_+	2059	1	cyclic	6	33290	16.17	0	Unknown
ec2235	chr8:120315282-120321527_+	6246	1	cyclic	50	184457	29.53	0	Unknown
ec2236	chr6:81170249-81173149_+	2901	1	cyclic	48	86283	29.74	0	Unknown
ec2237	chr18:34355281-34358697_+	3417	1	cyclic	37	87080	25.48	0	Unknown
ec2238	chr13:33935600-33945043_+	9444	1	cyclic	30	88363	9.36	0	Unknown
ec2239	chr14:27417179-27422027_+	4849	1	cyclic	20	66988	13.81	0	Unknown
ec2240	chr18:12438726-12440528_+	1803	1	cyclic	13	25518	14.15	0	Unknown
ec2241	chr13:100052942-100054503_+	1562	1	cyclic	15	43839	28.07	0	Unknown
ec2242	chr11:71990638-71992647_+	2010	1	cyclic	13	25318	12.60	0	Unknown
ec2243	chr15:49062216-49064500_+	2285	1	cyclic	8	21782	9.53	0	Unknown
