id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status
ec739	chr22:37313425-37314816_+	1392	1	cyclic	74	109940	78.98	1392	No_indel
ec740	chr14:104389928-104391099_+	1172	1	cyclic	113	173717	148.22	1172	No_indel
ec741	chr1:115040755-115041919_+	1165	1	cyclic	51	91495	78.54	1165	No_indel
ec742	chr9:107515272-107517098_+	1827	1	cyclic	48	79247	43.38	1828	Insertion
ec743	chr14:20569923-20570939_+	1017	1	cyclic	130	206221	202.77	1017	No_indel
ec744	chr2:119121559-119122689_+	1131	1	cyclic	62	96648	85.45	1137	Insertion
ec745	chr20:1328064-1331308_+	3245	1	cyclic	371	685380	211.21	3249	Insertion
ec746	chr5:73360242-73360700_+	459	1	cyclic	52	75129	163.68	459	No_indel
ec747	chr16:68809405-68810407_+	1003	1	cyclic	420	727116	724.94	1003	No_indel
ec748	chr19:15921223-15921602_-	380	1	cyclic	2	6341	16.69	380	No_indel
ec749	chr2:173083207-173084148_+	942	1	cyclic	40	44437	47.17	944	Insertion
ec750	chr11:67071967-67072616_-	650	1	cyclic	2	3622	5.57	650	No_indel
ec751	chr11:126775556-126776681_+	1126	1	cyclic	200	376868	334.70	1126	No_indel
ec752	chr1:206793404-206794154_+	751	1	cyclic	134	231606	308.40	751	No_indel
ec753	chr16:78749903-78754227_+	4325	1	cyclic	20	25964	6.00	4329	Insertion
ec754	chr5:37278967-37279541_+	575	1	cyclic	32	43887	76.33	576	Insertion
ec755	chr2:135816845-135817486_+	642	1	cyclic	22	41493	64.63	644	Insertion
ec756	chr4:101653710-101655704_+	1995	1	cyclic	116	216163	108.35	1975	Deletion
ec757	chr9:32156004-32159831_+	3828	1	cyclic	72	102619	26.81	3829	Insertion
ec758	chr12:3141962-3143053_+	1092	1	cyclic	43	67088	61.44	1092	No_indel
ec759	chr5:10203287-10204130_+	844	1	cyclic	35	40750	48.28	844	No_indel
ec760	chr4:146239818-146240458_+	641	1	cyclic	21	30393	47.41	641	No_indel
ec761	chr7:144723796-144724795_+	1000	1	cyclic	15	16577	16.58	1000	No_indel
ec762	chr15:77546099-77546315_+	217	1	cyclic	6	12227	56.35	217	No_indel
ec763	chr17:12921269-12923259_+	1991	1	cyclic	117	194560	97.72	1992	Insertion
ec764	chr1:18541318-18541991_+	674	1	cyclic	17	27830	41.29	673	Deletion
ec765	chr1:115051483-115053439_+	1957	1	cyclic	149	212711	108.69	1957	No_indel
ec766	chr1:39220286-39223795_+	3510	1	cyclic	176	360214	102.63	3516	Insertion
ec767	chr6:46887866-46888999_+	1134	1	cyclic	30	44518	39.26	1134	No_indel
ec768	chr9:114908367-114909141_+	775	1	cyclic	65	100934	130.24	778	Insertion
ec769	chr9:19349007-19349224_+	218	1	cyclic	9	5642	25.88	218	No_indel
ec770	chr9:137446877-137448058_+	1182	1	cyclic	186	296770	251.07	1182	No_indel
ec771	chr20:2568409-2569307_+	899	1	cyclic	14	20569	22.88	898	Deletion
ec772	chr3:171985358-171985912_+	555	1	cyclic	5	6726	12.12	555	No_indel
ec773	chr15:88762232-88763522_+	1291	1	cyclic	141	218339	169.12	1291	No_indel
ec774	chr16:4885508-4887171_+	1664	1	cyclic	26	39901	23.98	1668	Insertion
ec775	chr14:22427665-22428788_+	1124	1	cyclic	128	149391	132.91	1124	No_indel
ec776	chr4:179164586-179166262_+	1677	1	cyclic	19	29911	17.84	1679	Insertion
ec777	chr18:8257545-8259320_+	1776	1	cyclic	30	42437	23.89	1778	Insertion
ec778	chr9:95525739-95526488_+	750	1	cyclic	13	19438	25.92	750	No_indel
ec779	chr13:93846978-93849039_+	2062	1	cyclic	32	44606	21.63	2062	No_indel
ec780	chr1:171324159-171327131_+	2973	1	cyclic	73	116492	39.18	2953	Deletion
ec781	chr5:36637025-36637750_+	726	1	cyclic	24	28383	39.10	726	No_indel
ec782	chr11:64004299-64005335_+	1037	1	cyclic	66	78467	75.67	1039	Insertion
ec783	chr16:88744024-88745143_+	1120	1	cyclic	136	152573	136.23	1120	No_indel
ec784	chr2:190334651-190349303_+	14653	1	cyclic	677	1125322	76.80	14660	Insertion
ec785	chr10:103916385-103918282_+	1898	1	cyclic	18	23675	12.47	1904	Insertion
ec786	chr11:78162757-78163950_+	1194	1	cyclic	269	456953	382.71	1194	No_indel
ec787	chr22:35470456-35472068_+	1613	1	cyclic	69	95386	59.14	1613	No_indel
ec788	chr6:80924536-80927401_+	2866	1	cyclic	358	518019	180.75	2873	Insertion
ec789	chr3:141251777-141254796_+	3020	1	cyclic	199	360085	119.23	3026	Insertion
ec790	chr1:63200166-63200899_+	734	1	cyclic	12	10847	14.78	734	No_indel
ec791	chr15:27731740-27732699_+	960	1	cyclic	99	145637	151.71	961	Insertion
ec792	chr1:27181475-27181785_+	311	1	cyclic	8	7211	23.19	311	No_indel
ec793	chr6:135831929-135836829_+	4901	1	cyclic	194	352427	71.91	4905	Insertion
ec794	chr2:62025414-62025821_+	408	1	cyclic	11	23730	58.16	408	No_indel
ec795	chr2:128201095-128203528_+	2434	1	cyclic	45	80042	32.88	2437	Insertion
ec796	chr11:63717539-63717892_+	354	1	cyclic	108	198364	560.35	354	No_indel
ec797	chr2:224315435-224317086_+	1652	1	cyclic	26	23701	14.35	1652	No_indel
ec798	chr2:233808697-233809431_+	735	1	cyclic	26	42404	57.69	735	No_indel
ec799	chr4:123095349-123099123_+	3775	1	cyclic	26	47889	12.69	3778	Insertion
ec800	chr12:130260102-130260809_+	708	1	cyclic	1	8375	11.83	708	No_indel
ec801	chr20:14996739-14997389_+	651	1	cyclic	157	276577	424.85	651	No_indel
ec802	chr12:125777953-125779843_+	1891	1	cyclic	22	29773	15.74	1895	Insertion
ec803	chr12:117167290-117168318_+	1029	1	cyclic	15	32468	31.55	1032	Insertion
ec804	chr2:127919417-127920575_+	1159	1	cyclic	27	51620	44.54	1189	Insertion
ec805	chr17:7442523-7443515_+	993	1	cyclic	25	29568	29.78	993	No_indel
ec806	chr2:12230655-12231023_+	369	1	cyclic	1	2914	7.90	369	No_indel
ec807	chr16:55476733-55478334_+	1602	1	cyclic	40	80860	50.47	1602	No_indel
ec808	chr13:91679909-91680587_+	679	1	cyclic	19	33692	49.62	679	No_indel
ec809	chr6:109303399-109303712_+	314	1	cyclic	2	5058	16.11	314	No_indel
ec810	chr1:25577174-25578387_+	1214	1	cyclic	51	105118	86.59	1214	No_indel
ec811	chr3:169708223-169710007_+	1785	1	cyclic	208	347315	194.57	1786	Insertion
ec812	chr17:9646444-9647432_+	989	1	cyclic	13	14280	14.44	989	No_indel
ec813	chr15:98276058-98276258_+	201	1	cyclic	1	2006	9.98	201	No_indel
ec814	chr19:954971-958348_+	3378	1	cyclic	223	601648	178.11	3378	No_indel
ec815	chr3:158927646-158928167_+	522	1	cyclic	302	589449	1129.21	522	No_indel
ec816	chr2:177252018-177255151_+	3134	1	cyclic	33	57203	18.25	3141	Insertion
ec817	chr7:68834979-68835598_+	620	1	cyclic	75	83560	134.77	620	No_indel
ec818	chr22:43223810-43226250_+	2441	1	cyclic	62	94424	38.68	2442	Insertion
ec819	chr12:100507153-100508072_+	920	1	cyclic	7	13442	14.61	920	No_indel
ec820	chr1:205323163-205323517_+	355	1	cyclic	8	19401	54.65	355	No_indel
ec821	chr19:38665472-38666976_+	1505	1	cyclic	59	81735	54.31	1505	No_indel
ec822	chr2:89006989-89007498_+	510	1	cyclic	12	7039	13.80	510	No_indel
ec823	chr11:72826948-72829208_+	2261	1	cyclic	17	35262	15.60	2261	No_indel
ec824	chr3:90224047-90225469_+	1423	1	cyclic	20	19469	13.68	1423	No_indel
ec825	chr2:19637676-19638517_+	842	1	cyclic	82	109674	130.25	842	No_indel
ec826	chrX:139633034-139635377_+	2344	1	cyclic	10	16019	6.83	2345	Insertion
ec827	chr5:80268324-80269412_+	1089	1	cyclic	93	118699	109.00	1088	Deletion
ec828	chr5:118745756-118746058_-	303	1	cyclic	1	1661	5.48	303	No_indel
ec829	chr2:123760871-123763549_+	2679	1	cyclic	41	57349	21.41	2681	Insertion
ec830	chr20:10460539-10461987_+	1449	1	cyclic	12	33410	23.06	1450	Insertion
ec831	chr22:48611409-48612341_+	933	1	cyclic	136	274245	293.94	933	No_indel
ec832	chr19:53630318-53631228_+	911	1	cyclic	30	66382	72.87	913	Insertion
ec833	chr11:39027742-39028259_-	518	1	cyclic	1	2757	5.32	518	No_indel
ec834	chr2:43931294-43932641_+	1348	1	cyclic	5	8070	5.99	1349	Insertion
ec835	chr14:85313714-85314277_+	564	1	cyclic	5	4648	8.24	564	No_indel
ec836	chr3:51637247-51637604_+	358	1	cyclic	23	27810	77.68	358	No_indel
ec837	chr13:66489232-66493763_+	4532	1	cyclic	539	674578	148.85	4549	Insertion
ec838	chr7:104124553-104125476_+	924	1	cyclic	36	31390	33.97	924	No_indel
ec839	chr12:11425760-11426824_+	1065	1	cyclic	30	35330	33.17	1064	Deletion
ec840	chr11:70604047-70604724_+	678	1	cyclic	37	37940	55.96	679	Insertion
ec841	chr15:82645589-82647257_+	1669	1	cyclic	207	480100	287.66	1668	Deletion
ec842	chr3:184622350-184624201_+	1852	1	cyclic	56	115091	62.14	1851	Deletion
ec843	chr6:130482478-130484342_+	1865	1	cyclic	47	84623	45.37	1866	Insertion
ec844	chr13:103336078-103337392_+	1315	1	cyclic	6	7865	5.98	1318	Insertion
ec845	chr13:29678876-29682222_+	3347	1	cyclic	154	287491	85.90	3354	Insertion
ec846	chr3:151988462-151988839_+	378	1	cyclic	63	68276	180.62	378	No_indel
ec847	chr4:98441469-98442040_+	572	1	cyclic	3	5677	9.92	572	No_indel
ec848	chr2:80540343-80540951_+	609	1	cyclic	49	100007	164.22	612	Insertion
ec849	chr14:87584664-87585208_+	545	1	cyclic	41	52915	97.09	545	No_indel
ec850	chr4:189810482-189811048_+	567	1	cyclic	76	115054	202.92	585	Insertion
ec851	chr2:103495223-103498974_+	3752	1	cyclic	46	71934	19.17	3753	Insertion
ec852	chr21:43801707-43805740_+	4034	1	cyclic	391	877643	217.56	4037	Insertion
ec853	chr8:70414534-70416316_+	1783	1	cyclic	40	68464	38.40	1787	Insertion
ec854	chr3:9799558-9800721_+	1164	1	cyclic	24	43343	37.24	1257	Insertion
ec855	chr8:119953406-119953926_+	521	1	cyclic	55	92824	178.17	523	Insertion
ec856	chrX:120834787-120841053_+	6267	1	cyclic	43	81112	12.94	6268	Insertion
ec857	chr1:46315056-46318710_+	3655	1	cyclic	93	154386	42.24	3533	Deletion
ec858	chr17:48906526-48907701_+	1176	1	cyclic	188	314688	267.59	1186	Insertion
ec859	chr16:78822907-78824030_+	1124	1	cyclic	8	9999	8.90	1129	Insertion
ec860	chr5:134122369-134122951_+	583	1	cyclic	81	182389	312.85	583	No_indel
ec861	chr11:106189194-106191082_+	1889	1	cyclic	154	216078	114.39	1889	No_indel
ec862	chr3:57119449-57121523_+	2075	1	cyclic	7	13624	6.57	2076	Insertion
ec863	chr20:44529603-44531562_+	1960	1	cyclic	36	68257	34.83	1802	Deletion
ec864	chr9:34482740-34483798_+	1059	1	cyclic	127	185248	174.93	1059	No_indel
ec865	chr9:128387329-128387551_+	223	1	cyclic	74	141371	633.95	222	Deletion
ec866	chr2:209836949-209840520_+	3572	1	cyclic	235	327801	91.77	3575	Insertion
ec867	chr8:66651909-66654451_+	2543	1	cyclic	138	239224	94.07	2549	Insertion
ec868	chr11:32424202-32427193_+	2992	1	cyclic	14	28263	9.45	2995	Insertion
ec869	chr3:157914527-157916020_+	1494	1	cyclic	53	77064	51.58	1494	No_indel
ec870	chr14:66801932-66802870_+	939	1	cyclic	66	117153	124.76	939	No_indel
ec871	chr9:107188796-107190130_+	1335	1	cyclic	19	32501	24.35	1334	Deletion
ec872	chr13:27668258-27669773_+	1516	1	cyclic	43	52334	34.52	1516	No_indel
ec873	chr21:42719162-42720508_+	1347	1	cyclic	3	10229	7.59	1555	Insertion
ec874	chr8:117712207-117714227_+	2021	1	cyclic	8	13352	6.61	2023	Insertion
ec875	chr6:88298348-88300694_+	2347	1	cyclic	289	425864	181.45	2353	Insertion
ec876	chr2:45651543-45652824_+	1282	1	cyclic	215	311889	243.28	1282	No_indel
ec877	chr3:30257192-30258185_+	994	1	cyclic	3	6167	6.20	994	No_indel
ec878	chr6:25029001-25029406_+	406	1	cyclic	23	54695	134.72	406	No_indel
ec879	chr15:68106665-68113687_+	7023	1	cyclic	632	889008	126.59	7030	Insertion
ec880	chr7:153653548-153655365_+	1818	1	cyclic	87	135295	74.42	1820	Insertion
ec881	chr3:100341410-100342021_+	612	1	cyclic	132	226113	369.47	611	Deletion
ec882	chr10:91890087-91890973_+	887	1	cyclic	53	61269	69.07	890	Insertion
ec883	chr3:59682561-59684952_+	2392	1	cyclic	76	102335	42.78	2401	Insertion
ec884	chr18:34993504-34995209_+	1706	1	cyclic	117	163170	95.64	1708	Insertion
ec885	chr7:118181895-118182429_+,chr10:45457683-45458744_+	1597	2	cyclic	89	136179	85.27	1600	Insertion
ec886	chr1:162400378-162400878_+	501	1	cyclic	2	2984	5.96	501	No_indel
ec887	chr11:57357606-57357935_+	330	1	cyclic	100	84128	254.93	330	No_indel
ec888	chr3:154383670-154384778_+	1109	1	cyclic	20	19240	17.35	1109	No_indel
ec889	chr12:130845163-130845611_+	449	1	cyclic	32	50197	111.80	449	No_indel
ec890	chr7:129744672-129746765_+	2094	1	cyclic	46	71425	34.11	2095	Insertion
ec891	chr2:53677980-53678773_+	794	1	cyclic	5	4884	6.15	794	No_indel
ec892	chr20:12863573-12864902_+	1330	1	cyclic	30	55297	41.58	1330	No_indel
ec893	chr10:114507626-114508508_+	883	1	cyclic	53	96343	109.11	883	No_indel
ec894	chr9:97201200-97205666_+	4467	1	cyclic	177	230119	51.52	4474	Insertion
ec895	chr7:131573624-131574190_+	567	1	cyclic	1	5610	9.89	567	No_indel
ec896	chr22:24608676-24612238_+	3563	1	cyclic	144	349345	98.05	3665	Insertion
ec897	chrX:68471461-68471675_+	215	1	cyclic	51	22898	106.50	215	No_indel
ec898	chr17:27494337-27496817_+	2481	1	cyclic	149	390531	157.41	2481	No_indel
ec899	chr8:15928518-15931435_+	2918	1	cyclic	468	711103	243.70	2923	Insertion
ec900	chr3:108464226-108467698_+	3473	1	cyclic	604	935781	269.44	3473	No_indel
ec901	chr5:82400978-82402956_+	1979	1	cyclic	74	125065	63.20	1980	Insertion
ec902	chr12:3291182-3291714_+	533	1	cyclic	3	3648	6.84	534	Insertion
ec903	chr5:105057512-105058561_+	1050	1	cyclic	54	118839	113.18	1050	No_indel
ec904	chr15:54452546-54454148_+	1603	1	cyclic	11	16700	10.42	1602	Deletion
ec905	chr20:54683035-54683953_+	919	1	cyclic	17	24972	27.17	919	No_indel
ec906	chr6:139635622-139636720_+	1099	1	cyclic	34	52882	48.12	1099	No_indel
ec907	chr15:67550776-67552733_+	1958	1	cyclic	667	1002607	512.06	1961	Insertion
ec908	chr4:114635646-114638799_+	3154	1	cyclic	63	84625	26.83	3154	No_indel
ec909	chr14:82178710-82179857_+	1148	1	cyclic	43	50072	43.62	1149	Insertion
ec910	chr17:48078929-48080335_+	1407	1	cyclic	43	75326	53.54	1408	Insertion
ec911	chr19:39179019-39181199_+	2181	1	cyclic	41	57122	26.19	2186	Insertion
ec912	chrX:64216287-64220801_+	4515	1	cyclic	134	266808	59.09	4515	No_indel
ec913	chr5:139114833-139116772_+	1940	1	cyclic	32	62055	31.99	1944	Insertion
ec914	chr9:26101285-26103386_+	2102	1	cyclic	14	21144	10.06	2102	No_indel
ec915	chr2:218256807-218257730_+	924	1	cyclic	5	6981	7.56	924	No_indel
ec916	chr10:97583550-97584389_+	840	1	cyclic	14	21511	25.61	840	No_indel
ec917	chr10:69917008-69917648_+	641	1	cyclic	25	34351	53.59	641	No_indel
ec918	chr6:40220374-40221481_+	1108	1	cyclic	16	20490	18.49	1108	No_indel
ec919	chr7:22388318-22389654_+	1337	1	cyclic	88	149606	111.90	1339	Insertion
ec920	chr2:34784875-34786637_+	1763	1	cyclic	40	53449	30.32	1736	Deletion
ec921	chr17:62448064-62450111_+	2048	1	cyclic	52	87639	42.79	2048	No_indel
ec922	chr20:43171492-43171862_+	371	1	cyclic	27	30520	82.26	371	No_indel
ec923	chr11:601756-602920_+	1165	1	cyclic	11	34140	29.30	1165	No_indel
ec924	chr10:43151145-43151995_+	851	1	cyclic	9	3944	4.63	853	Insertion
ec925	chr15:71604149-71611425_+	7277	1	cyclic	975	1599476	219.80	7299	Insertion
ec926	chr8:66837663-66838209_+	547	1	cyclic	39	78610	143.71	550	Insertion
ec927	chr4:126799972-126801667_+	1696	1	cyclic	55	73961	43.61	1697	Insertion
ec928	chr11:227825-231256_+	3432	1	cyclic	73	123972	36.12	3443	Insertion
ec929	chr3:1896297-1898658_+	2362	1	cyclic	33	39968	16.92	2377	Insertion
ec930	chr3:176543735-176546489_+	2755	1	cyclic	132	173348	62.92	2779	Insertion
ec931	chr11:116609445-116610662_+	1218	1	cyclic	68	142726	117.18	1219	Insertion
ec932	chr1:75784952-75786024_+	1073	1	cyclic	38	55483	51.71	1073	No_indel
ec933	chr3:184968862-184972615_+	3754	1	cyclic	131	177482	47.28	3757	Insertion
ec934	chr9:6425543-6426083_+	541	1	cyclic	8	13616	25.17	535	Deletion
ec935	chr10:68161223-68162183_+	961	1	cyclic	5	13013	13.54	961	No_indel
ec936	chr1:53693430-53693798_+	369	1	cyclic	10	14332	38.84	369	No_indel
ec937	chr1:207183654-207186592_+	2939	1	cyclic	176	212191	72.20	2948	Insertion
ec938	chr2:223453982-223456572_+	2591	1	cyclic	126	187733	72.46	2592	Insertion
ec939	chr10:73667895-73670305_+	2411	1	cyclic	386	672573	278.96	2417	Insertion
ec940	chr9:110164973-110167885_+	2913	1	cyclic	108	158683	54.47	2924	Insertion
ec941	chr1:80530037-80530598_-	562	1	cyclic	2	2802	4.99	561	Deletion
ec942	chr11:108185658-108186333_+	676	1	cyclic	17	22069	32.65	680	Insertion
ec943	chr13:71856198-71857745_+	1548	1	cyclic	72	68777	44.43	1548	No_indel
ec944	chr4:119601598-119603135_+	1538	1	cyclic	60	81065	52.71	1538	No_indel
ec945	chr5:176598872-176599392_-	521	1	cyclic	3	7810	14.99	521	No_indel
ec946	chr5:31515091-31516057_+	967	1	cyclic	23	32655	33.77	967	No_indel
ec947	chr9:37998734-37999659_+	926	1	cyclic	27	44154	47.68	926	No_indel
ec948	chr22:37400803-37401188_+	386	1	cyclic	1	8323	21.56	386	No_indel
ec949	chr4:102145002-102147392_+	2391	1	cyclic	260	320105	133.88	2389	Deletion
ec950	chr17:2709720-2711972_+	2253	1	cyclic	162	290908	129.12	2253	No_indel
ec951	chr10:120673201-120677845_+	4645	1	cyclic	122	183055	39.41	4647	Insertion
ec952	chr4:1175418-1176498_+	1081	1	cyclic	31	36805	34.05	1081	No_indel
ec953	chr14:73940624-73941019_+	396	1	cyclic	2	2751	6.95	396	No_indel
ec954	chr8:61581829-61582661_+	833	1	cyclic	11	10724	12.87	833	No_indel
ec955	chr3:109532406-109536563_+	4158	1	cyclic	17	35447	8.53	4162	Insertion
ec956	chr12:52101624-52102409_-	786	1	cyclic	28	27761	35.32	787	Insertion
ec957	chr6:88332667-88333004_+	338	1	cyclic	4	9209	27.25	338	No_indel
ec958	chr2:3684080-3686712_+	2633	1	cyclic	31	41384	15.72	2635	Insertion
ec959	chr11:114815631-114816686_+	1056	1	cyclic	10	11563	10.95	1057	Insertion
ec960	chr11:90915664-90917565_+	1902	1	cyclic	15	14513	7.63	1904	Insertion
ec961	chr9:112366060-112366530_+	471	1	cyclic	6	10908	23.16	473	Insertion
ec962	chr19:30819884-30822774_+	2891	1	cyclic	22	35793	12.38	2892	Insertion
ec963	chr3:102620165-102620707_+	543	1	cyclic	3	11657	21.47	543	No_indel
ec964	chr2:101777190-101781495_+	4306	1	cyclic	309	507743	117.92	4307	Insertion
ec965	chr19:58276758-58281204_+	4447	1	cyclic	230	480289	108.00	4447	No_indel
ec966	chr2:11785379-11786282_+	904	1	cyclic	64	120533	133.33	904	No_indel
ec967	chr15:48368538-48370269_+	1732	1	cyclic	11	20912	12.07	1744	Insertion
ec968	chr8:61230261-61234353_+	4093	1	cyclic	55	69057	16.87	4136	Insertion
ec969	chr18:65744878-65745774_+	897	1	cyclic	26	24233	27.02	897	No_indel
ec970	chr7:19475784-19476896_+,chr8:109363155-109363554_-	1513	2	cyclic	43	53360	35.27	1514	Insertion
ec971	chrX:11971151-11973007_+	1857	1	cyclic	149	188125	101.31	1857	No_indel
ec972	chr2:139811144-139813223_+	2080	1	cyclic	39	39096	18.80	2081	Insertion
ec973	chr18:9658090-9658511_+	422	1	cyclic	78	119947	284.23	422	No_indel
ec974	chr10:68731377-68733402_+	2026	1	cyclic	20	44417	21.92	2027	Insertion
ec975	chr17:31570882-31573399_+	2518	1	cyclic	30	57076	22.67	2519	Insertion
ec976	chr8:66487688-66490298_+	2611	1	cyclic	31	55259	21.16	2612	Insertion
ec977	chr3:158137740-158139891_+	2152	1	cyclic	83	150754	70.05	2158	Insertion
ec978	chr6:157216344-157217442_+	1099	1	cyclic	65	81355	74.03	1098	Deletion
ec979	chr15:42411290-42413280_+	1991	1	cyclic	7	10409	5.23	1991	No_indel
ec980	chr17:30110850-30111323_+	474	1	cyclic	62	111428	235.08	475	Insertion
ec981	chrX:151220809-151222778_+	1970	1	cyclic	30	32027	16.26	1969	Deletion
ec982	chr10:124895649-124898906_+	3258	1	cyclic	95	188922	57.99	3263	Insertion
ec983	chr1:30732906-30734923_+	2018	1	cyclic	141	253559	125.65	2018	No_indel
ec984	chr18:59811178-59814276_+	3099	1	cyclic	39	46262	14.93	3108	Insertion
ec985	chr5:4539079-4540974_+	1896	1	cyclic	40	68834	36.30	1896	No_indel
ec986	chr8:31438985-31440812_+	1828	1	cyclic	40	75652	41.39	1828	No_indel
ec987	chr16:77655806-77657939_+	2134	1	cyclic	26	38612	18.09	2139	Insertion
ec988	chr2:193411780-193415109_+	3330	1	cyclic	132	179942	54.04	3331	Insertion
ec989	chr8:64554676-64558714_+	4039	1	cyclic	328	442556	109.57	4039	No_indel
ec990	chr6:32334521-32336088_+	1568	1	cyclic	26	37380	23.84	1571	Insertion
ec991	chr22:21580657-21582575_+	1919	1	cyclic	90	149349	77.83	1930	Insertion
ec992	chr9:74967302-74967791_+	490	1	cyclic	12	12246	24.99	495	Insertion
ec993	chr2:56918333-56920078_+	1746	1	cyclic	30	42961	24.61	1746	No_indel
ec994	chr20:13812994-13820427_+	7434	1	cyclic	317	531320	71.47	7447	Insertion
ec995	chr16:56072190-56073809_+	1620	1	cyclic	39	53788	33.20	1620	No_indel
ec996	chr13:111341966-111342322_+	357	1	cyclic	32	43116	120.77	357	No_indel
ec997	chr11:56569616-56570742_+	1127	1	cyclic	12	13192	11.71	1127	No_indel
ec998	chr20:31752444-31753728_+	1285	1	cyclic	34	44281	34.46	1287	Insertion
ec999	chr2:197901497-197902829_+	1333	1	cyclic	37	59131	44.36	1333	No_indel
ec1000	chr1:13822857-13824148_+	1292	1	cyclic	35	54872	42.47	1293	Insertion
ec1001	chr5:172239363-172241738_+	2376	1	cyclic	164	265602	111.79	2383	Insertion
ec1002	chr2:38803479-38804213_+	735	1	cyclic	6	18767	25.53	737	Insertion
ec1003	chr17:77501501-77502684_+	1184	1	cyclic	45	74537	62.95	1184	No_indel
ec1004	chr14:77223200-77223959_+	760	1	cyclic	13	19024	25.03	760	No_indel
ec1005	chr9:111019448-111021973_+	2526	1	cyclic	101	138805	54.95	2484	Deletion
ec1006	chr13:104560668-104563545_+	2878	1	cyclic	45	61089	21.23	2884	Insertion
ec1007	chr7:153012467-153015510_+	3044	1	cyclic	83	154720	50.83	3040	Deletion
ec1008	chr19:45635976-45638764_+	2789	1	cyclic	155	262730	94.20	2791	Insertion
ec1009	chr1:98346017-98347144_+	1128	1	cyclic	16	19844	17.59	1130	Insertion
ec1010	chr14:41240077-41241891_+	1815	1	cyclic	65	70252	38.71	1815	No_indel
ec1011	chr3:120886866-120887558_+	693	1	cyclic	4	5459	7.88	693	No_indel
ec1012	chr6:7205259-7206265_+	1007	1	cyclic	80	143075	142.08	1007	No_indel
ec1013	chr6:138649565-138650072_+	508	1	cyclic	72	91589	180.29	508	No_indel
ec1014	chr3:12955423-12962670_+	7248	1	cyclic	596	1319669	182.07	7247	Deletion
ec1015	chr9:74484650-74485747_+	1098	1	cyclic	13	13913	12.67	1098	No_indel
ec1016	chr11:4413499-4415023_+	1525	1	cyclic	78	115607	75.81	1525	No_indel
ec1017	chrX:23514465-23517400_+	2936	1	cyclic	62	77682	26.46	2942	Insertion
ec1018	chr19:48495051-48496664_+	1614	1	cyclic	24	49873	30.90	1620	Insertion
ec1019	chr4:172568316-172568999_+	684	1	cyclic	50	73788	107.88	689	Insertion
ec1020	chr13:68527895-68530257_-	2363	1	cyclic	7	10289	4.35	2365	Insertion
ec1021	chr7:52843471-52844072_+	602	1	cyclic	2	4275	7.10	602	No_indel
ec1022	chr10:71855232-71855621_+	390	1	cyclic	2	8094	20.75	390	No_indel
ec1023	chr11:69080461-69081694_+	1234	1	cyclic	97	153886	124.71	1234	No_indel
ec1024	chr3:41854924-41859425_+	4502	1	cyclic	139	175503	38.98	4435	Deletion
ec1025	chr10:75121691-75124027_+	2337	1	cyclic	75	118081	50.53	2382	Insertion
ec1026	chr15:37643737-37644523_+	787	1	cyclic	109	170763	216.98	789	Insertion
ec1027	chr12:29013609-29018520_+	4912	1	cyclic	128	209844	42.72	4903	Deletion
ec1028	chr12:22397828-22400603_+	2776	1	cyclic	57	75894	27.34	2776	No_indel
ec1029	chr21:36568949-36570530_+	1582	1	cyclic	100	192456	121.65	1584	Insertion
ec1030	chr6:90877732-90878997_+	1266	1	cyclic	12	9499	7.50	1268	Insertion
ec1031	chr12:113613914-113614941_+	1028	1	cyclic	3	9526	9.27	986	Deletion
ec1032	chr10:80157604-80158146_+,chr6:25196451-25196699_-	792	2	cyclic	5	22763	28.74	792	No_indel
ec1033	chr14:89025584-89027540_+	1957	1	cyclic	173	451900	230.91	1957	No_indel
ec1034	chr7:101909307-101910358_+	1052	1	cyclic	37	45530	43.28	1054	Insertion
ec1035	chr2:5344693-5348382_+	3690	1	cyclic	555	756147	204.92	3424	Deletion
ec1036	chrX:126507101-126509488_+	2388	1	cyclic	54	84609	35.43	2389	Insertion
ec1037	chr9:4151234-4152652_+	1419	1	cyclic	25	50128	35.33	1419	No_indel
ec1038	chr5:67999774-68001717_+	1944	1	cyclic	82	139150	71.58	1948	Insertion
ec1039	chr7:73882524-73883074_+	551	1	cyclic	10	19796	35.93	549	Deletion
ec1040	chr6:45157370-45157740_+	371	1	cyclic	7	4850	13.07	372	Insertion
ec1041	chr2:212368241-212369844_+	1604	1	cyclic	37	42146	26.28	1603	Deletion
ec1042	chr1:54396862-54398828_+	1967	1	cyclic	84	143422	72.91	1967	No_indel
ec1043	chr13:20425524-20427348_+	1825	1	cyclic	37	62702	34.36	1830	Insertion
ec1044	chr2:46861264-46861727_+	464	1	cyclic	14	16785	36.17	464	No_indel
ec1045	chr3:109190518-109191656_+,chr12:97215793-97216527_-	1874	2	cyclic	19	22711	12.12	1875	Insertion
ec1046	chr7:18482115-18489789_+	7675	1	cyclic	342	533737	69.54	7699	Insertion
ec1047	chr10:60937746-60939238_+	1493	1	cyclic	37	38473	25.77	1492	Deletion
ec1048	chr22:23713027-23713646_+	620	1	cyclic	25	48780	78.68	621	Insertion
ec1049	chr3:133208771-133210443_+	1673	1	cyclic	35	45601	27.26	1676	Insertion
ec1050	chr1:45479988-45480304_+	317	1	cyclic	146	262852	829.19	315	Deletion
